country,iso3,indicator_code,indicator_name,year,value,variable
East Asia & Pacific (IDA & IBRD countries),TEA,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2017,,diabetes_prevalence
East Asia & Pacific (IDA & IBRD countries),TEA,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2016,,diabetes_prevalence
East Asia & Pacific (IDA & IBRD countries),TEA,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2015,,diabetes_prevalence
Euro area,EMU,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2019,,diabetes_prevalence
Euro area,EMU,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2018,,diabetes_prevalence
Euro area,EMU,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2017,,diabetes_prevalence
Euro area,EMU,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2016,,diabetes_prevalence
Euro area,EMU,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2015,,diabetes_prevalence
Europe & Central Asia,ECS,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2019,,diabetes_prevalence
Europe & Central Asia,ECS,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2018,,diabetes_prevalence
Europe & Central Asia,ECS,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2017,,diabetes_prevalence
Europe & Central Asia,ECS,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2016,,diabetes_prevalence
Europe & Central Asia,ECS,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2015,,diabetes_prevalence
Europe & Central Asia (excluding high income),ECA,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2019,,diabetes_prevalence
Europe & Central Asia (excluding high income),ECA,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2018,,diabetes_prevalence
Europe & Central Asia (excluding high income),ECA,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2017,,diabetes_prevalence
Europe & Central Asia (excluding high income),ECA,SH.STA.DIAB.ZS,Diabetes prevalence (% of population ages 20 to 79),2016,,diabetes_prevalence
