country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal
Africa Eastern and Southern,AFE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,61.4916357499261,,,0
Africa Eastern and Southern,AFE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,63.4229471071233,,,0
Africa Eastern and Southern,AFE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,67.7377996223608,,,0
Africa Eastern and Southern,AFE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,68.3630285644492,,,0
Africa Eastern and Southern,AFE,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,69.7257641113397,,,0
Africa Western and Central,AFW,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,100.836050788105,,,0
Africa Western and Central,AFW,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,100.218415291562,,,0
Africa Western and Central,AFW,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,102.05803690267,,,0
Africa Western and Central,AFW,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,103.14513535298,,,0
Africa Western and Central,AFW,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,104.792583996923,,,0
Arab World,ARB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,35.8477618830257,,,0
Arab World,ARB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,37.4834560622083,,,0
Arab World,ARB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,38.7097264210473,,,0
Arab World,ARB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,37.4469516814555,,,0
Arab World,ARB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,38.3264086280594,,,0
Caribbean small states,CSS,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,21.4825706165536,,,0
Caribbean small states,CSS,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,21.0948856500277,,,0
Caribbean small states,CSS,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,21.6186888425685,,,0
Caribbean small states,CSS,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,22.1309816388208,,,0
Caribbean small states,CSS,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,22.5926085426782,,,0
Central Europe and the Baltics,CEB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,4.86801997531672,,,0
Central Europe and the Baltics,CEB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,5.04437891013553,,,0
Central Europe and the Baltics,CEB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,5.27542081196346,,,0
Central Europe and the Baltics,CEB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,5.53686433246911,,,0
Central Europe and the Baltics,CEB,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,5.80488075204549,,,0
Early-demographic dividend,EAR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,34.9101641822264,,,0
Early-demographic dividend,EAR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,36.1562766486784,,,0
Early-demographic dividend,EAR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,37.4716956775527,,,0
Early-demographic dividend,EAR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,38.9997656937306,,,0
Early-demographic dividend,EAR,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,40.6812813482925,,,0
East Asia & Pacific,EAS,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,14.3,,,0
East Asia & Pacific,EAS,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,14.8,,,0
East Asia & Pacific,EAS,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,15.0,,,0
East Asia & Pacific,EAS,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,15.7,,,0
East Asia & Pacific,EAS,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,16.6,,,0
East Asia & Pacific (excluding high income),EAP,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,15.0180940327798,,,0
East Asia & Pacific (excluding high income),EAP,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,15.5381715461795,,,0
East Asia & Pacific (excluding high income),EAP,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,15.6474834443702,,,0
East Asia & Pacific (excluding high income),EAP,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,16.4720341830735,,,0
East Asia & Pacific (excluding high income),EAP,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,17.4865557526411,,,0
East Asia & Pacific (IDA & IBRD countries),TEA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,14.9817931210967,,,0
East Asia & Pacific (IDA & IBRD countries),TEA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,15.5008395354015,,,0
East Asia & Pacific (IDA & IBRD countries),TEA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,15.6073305916676,,,0
East Asia & Pacific (IDA & IBRD countries),TEA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,16.4248379117084,,,0
East Asia & Pacific (IDA & IBRD countries),TEA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,17.441339920976,,,0
Euro area,EMU,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,3.71343485966896,,,0
Euro area,EMU,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,3.75968718935203,,,0
Euro area,EMU,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,3.78525208243907,,,0
Euro area,EMU,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,3.85275424700881,,,0
Euro area,EMU,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,3.87632223413842,,,0
Europe & Central Asia,ECS,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,8.5,,,0
Europe & Central Asia,ECS,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,8.6,,,0
Europe & Central Asia,ECS,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,8.8,,,0
Europe & Central Asia,ECS,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,9.2,,,0
Europe & Central Asia,ECS,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,9.6,,,0
Europe & Central Asia (excluding high income),ECA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,14.9067668723198,,,0
Europe & Central Asia (excluding high income),ECA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2018,15.2052863202675,,,0
Europe & Central Asia (excluding high income),ECA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2017,15.5904334752804,,,0
Europe & Central Asia (excluding high income),ECA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2016,16.0721474728614,,,0
Europe & Central Asia (excluding high income),ECA,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2015,16.8078244064144,,,0
Europe & Central Asia (IDA & IBRD countries),TEC,SH.DYN.MORT,"Mortality rate, under-5 (per 1,000 live births)",2019,11.7213148178318,,,0
