country,iso3,indicator_code,indicator_name,year,value,variable
"Korea, Dem. People's Rep.",PRK,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2018,,out_of_pocket_expenditure_share
"Korea, Dem. People's Rep.",PRK,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2017,,out_of_pocket_expenditure_share
"Korea, Dem. People's Rep.",PRK,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2016,,out_of_pocket_expenditure_share
"Korea, Dem. People's Rep.",PRK,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2015,,out_of_pocket_expenditure_share
"Korea, Rep.",KOR,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2019,32.83717346,out_of_pocket_expenditure_share
"Korea, Rep.",KOR,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2018,34.67647934,out_of_pocket_expenditure_share
"Korea, Rep.",KOR,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2017,35.78922272,out_of_pocket_expenditure_share
"Korea, Rep.",KOR,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2016,36.48467636,out_of_pocket_expenditure_share
"Korea, Rep.",KOR,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2015,37.70632935,out_of_pocket_expenditure_share
Kosovo,XKX,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2019,,out_of_pocket_expenditure_share
Kosovo,XKX,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2018,,out_of_pocket_expenditure_share
Kosovo,XKX,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2017,,out_of_pocket_expenditure_share
Kosovo,XKX,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2016,,out_of_pocket_expenditure_share
Kosovo,XKX,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2015,,out_of_pocket_expenditure_share
Kuwait,KWT,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2019,10.7205658,out_of_pocket_expenditure_share
