country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal
Euro area,EMU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,94.2407500764872,,,0
Euro area,EMU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,95.054936893423,,,0
Europe & Central Asia,ECS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,94.8166246513518,,,0
Europe & Central Asia,ECS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,94.3187608325538,,,0
Europe & Central Asia,ECS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,93.3486151444049,,,0
Europe & Central Asia,ECS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,91.9395262844719,,,0
Europe & Central Asia,ECS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,92.6336009508084,,,0
Europe & Central Asia (excluding high income),ECA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,94.8223266949641,,,0
Europe & Central Asia (excluding high income),ECA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,93.4740784613456,,,0
Europe & Central Asia (excluding high income),ECA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,90.8235430791383,,,0
Europe & Central Asia (excluding high income),ECA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,86.3630914574624,,,0
Europe & Central Asia (excluding high income),ECA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,87.3883486326671,,,0
Europe & Central Asia (IDA & IBRD countries),TEC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,95.1600132460001,,,0
Europe & Central Asia (IDA & IBRD countries),TEC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,94.2778062689101,,,0
Europe & Central Asia (IDA & IBRD countries),TEC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,92.6243258867876,,,0
Europe & Central Asia (IDA & IBRD countries),TEC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,90.2156461051018,,,0
Europe & Central Asia (IDA & IBRD countries),TEC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,90.8564312109508,,,0
European Union,EUU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,94.2318230738078,,,0
European Union,EUU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,94.0080921238694,,,0
European Union,EUU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,93.945147685153,,,0
European Union,EUU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,94.5450586196634,,,0
European Union,EUU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,95.1641493005826,,,0
Fragile and conflict affected situations,FCS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,71.1543468609947,,,0
Fragile and conflict affected situations,FCS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,69.2537672516718,,,0
Fragile and conflict affected situations,FCS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,68.1557795212119,,,0
Fragile and conflict affected situations,FCS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,66.878028174256,,,0
Fragile and conflict affected situations,FCS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,63.7732499077616,,,0
Heavily indebted poor countries (HIPC),HPC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,77.4671091303291,,,0
Heavily indebted poor countries (HIPC),HPC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,77.4385140375022,,,0
Heavily indebted poor countries (HIPC),HPC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,77.9642930852485,,,0
Heavily indebted poor countries (HIPC),HPC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,77.7216147469853,,,0
Heavily indebted poor countries (HIPC),HPC,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,76.7701962344943,,,0
High income,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,94.9027174108351,,,0
High income,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,94.8792182679395,,,0
High income,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,94.9503755667858,,,0
High income,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,95.4538984437512,,,0
High income,,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,95.3913960487409,,,0
IBRD only,IBD,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,90.8134168689944,,,0
IBRD only,IBD,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,91.1723532809373,,,0
IBRD only,IBD,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,90.7658129638239,,,0
IBRD only,IBD,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,90.7512471857505,,,0
IBRD only,IBD,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,90.2092220931336,,,0
IDA & IBRD total,IBT,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,85.9771381477056,,,0
IDA & IBRD total,IBT,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,85.7545376845269,,,0
