country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal
Heavily indebted poor countries (HIPC),HPC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,62.3152990434581,,,0
Heavily indebted poor countries (HIPC),HPC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,62.0038914309195,,,0
Heavily indebted poor countries (HIPC),HPC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,61.5618981364159,,,0
High income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,80.1992640609664,,,0
High income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,79.9666388096738,,,0
High income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,79.8536254138921,,,0
High income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,79.7243121172073,,,0
High income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,79.5243189639773,,,0
IBRD only,IBD,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,74.031271888226,,,0
IBRD only,IBD,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,73.794943952938,,,0
IBRD only,IBD,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,73.4857607809887,,,0
IBRD only,IBD,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,73.2592309044272,,,0
IBRD only,IBD,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,73.0328490236397,,,0
IDA & IBRD total,IBT,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,71.3939314839846,,,0
IDA & IBRD total,IBT,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,71.1530163508746,,,0
IDA & IBRD total,IBT,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,70.8308974097559,,,0
IDA & IBRD total,IBT,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,70.6140486514544,,,0
IDA & IBRD total,IBT,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,70.3717214077022,,,0
IDA blend,IDB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,61.3259973798573,,,0
IDA blend,IDB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,61.0740542759518,,,0
IDA blend,IDB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,60.818392907263,,,0
IDA blend,IDB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,60.5761664527178,,,0
IDA blend,IDB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,60.2944946354402,,,0
IDA only,IDX,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,65.582913848475,,,0
IDA only,IDX,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,65.1729422228289,,,0
IDA only,IDX,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,64.6099332119955,,,0
IDA only,IDX,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,64.3102000912619,,,0
IDA only,IDX,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,63.8821918937357,,,0
IDA total,IDA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,64.0885690256803,,,0
IDA total,IDA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,63.7309649694635,,,0
IDA total,IDA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,63.2737435487005,,,0
IDA total,IDA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,62.9919892121429,,,0
IDA total,IDA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,62.613597618261,,,0
Late-demographic dividend,LTE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,76.9979606258316,,,0
Late-demographic dividend,LTE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,76.7781489421434,,,0
Late-demographic dividend,LTE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,76.4174343501022,,,0
Late-demographic dividend,LTE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,76.2928997245812,,,0
Late-demographic dividend,LTE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,76.0762328807769,,,0
Latin America & Caribbean,LCN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,75.2042598654921,,,0
Latin America & Caribbean,LCN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,75.052717198381,,,0
Latin America & Caribbean,LCN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,74.8318087892113,,,0
Latin America & Caribbean,LCN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,74.6774848833781,,,0
