country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
Latin America & the Caribbean (IDA & IBRD countries),TLA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Least developed countries: UN classification,LDC,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
Least developed countries: UN classification,LDC,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
Least developed countries: UN classification,LDC,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Least developed countries: UN classification,LDC,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
Least developed countries: UN classification,LDC,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Low & middle income,LMY,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
Low & middle income,LMY,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
Low & middle income,LMY,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Low & middle income,LMY,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
Low & middle income,LMY,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Low income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
Low income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
Low income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Low income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
Low income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Lower middle income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
Lower middle income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
Lower middle income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Lower middle income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
Lower middle income,,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
"Middle East, North Africa, Afghanistan & Pakistan",MEA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
Middle income,MIC,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2019,,,,1
Middle income,MIC,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2018,,,,1
Middle income,MIC,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2017,,,,1
Middle income,MIC,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2016,,,,1
Middle income,MIC,SH.MED.PHYS.ZS,"Physicians (per 1,000 people)",2015,,,,1
