country,iso3,indicator_code,indicator_name,year,value,variable
Portugal,PRT,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,98.0,dpt_immunization_coverage
Portugal,PRT,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,98.0,dpt_immunization_coverage
Portugal,PRT,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,98.0,dpt_immunization_coverage
Puerto Rico (US),PRI,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,,dpt_immunization_coverage
Puerto Rico (US),PRI,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,,dpt_immunization_coverage
Puerto Rico (US),PRI,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,,dpt_immunization_coverage
Puerto Rico (US),PRI,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,,dpt_immunization_coverage
Puerto Rico (US),PRI,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,,dpt_immunization_coverage
Qatar,QAT,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,98.0,dpt_immunization_coverage
Qatar,QAT,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,98.0,dpt_immunization_coverage
Qatar,QAT,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,97.0,dpt_immunization_coverage
Qatar,QAT,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,98.0,dpt_immunization_coverage
Qatar,QAT,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,99.0,dpt_immunization_coverage
Romania,ROU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,88.0,dpt_immunization_coverage
Romania,ROU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,86.0,dpt_immunization_coverage
Romania,ROU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,82.0,dpt_immunization_coverage
Romania,ROU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,89.0,dpt_immunization_coverage
Romania,ROU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,89.0,dpt_immunization_coverage
Russian Federation,RUS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,97.0,dpt_immunization_coverage
Russian Federation,RUS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,97.0,dpt_immunization_coverage
Russian Federation,RUS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,97.0,dpt_immunization_coverage
Russian Federation,RUS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,97.0,dpt_immunization_coverage
Russian Federation,RUS,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,97.0,dpt_immunization_coverage
Rwanda,RWA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,98.0,dpt_immunization_coverage
Rwanda,RWA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,97.0,dpt_immunization_coverage
Rwanda,RWA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,98.0,dpt_immunization_coverage
Rwanda,RWA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,98.0,dpt_immunization_coverage
Rwanda,RWA,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,98.0,dpt_immunization_coverage
Samoa,WSM,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,68.0,dpt_immunization_coverage
Samoa,WSM,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,44.0,dpt_immunization_coverage
Samoa,WSM,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,67.0,dpt_immunization_coverage
Samoa,WSM,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,74.0,dpt_immunization_coverage
Samoa,WSM,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,80.0,dpt_immunization_coverage
San Marino,SMR,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,88.0,dpt_immunization_coverage
San Marino,SMR,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,90.0,dpt_immunization_coverage
San Marino,SMR,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,88.0,dpt_immunization_coverage
San Marino,SMR,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,86.0,dpt_immunization_coverage
San Marino,SMR,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,85.0,dpt_immunization_coverage
Sao Tome and Principe,STP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,95.0,dpt_immunization_coverage
Sao Tome and Principe,STP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,95.0,dpt_immunization_coverage
Sao Tome and Principe,STP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,95.0,dpt_immunization_coverage
Sao Tome and Principe,STP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,96.0,dpt_immunization_coverage
Sao Tome and Principe,STP,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2015,96.0,dpt_immunization_coverage
Saudi Arabia,SAU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2019,96.0,dpt_immunization_coverage
Saudi Arabia,SAU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2018,96.0,dpt_immunization_coverage
Saudi Arabia,SAU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2017,98.0,dpt_immunization_coverage
Saudi Arabia,SAU,SH.IMM.IDPT,"Immunization, DPT (% of children ages 12-23 months)",2016,98.0,dpt_immunization_coverage
