country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal,variable
Tuvalu,TUV,EN.POP.DNST,Population density (people per sq. km of land area),2019,352.7,,,0,population_density
Tuvalu,TUV,EN.POP.DNST,Population density (people per sq. km of land area),2018,358.366666666667,,,0,population_density
Tuvalu,TUV,EN.POP.DNST,Population density (people per sq. km of land area),2017,362.3,,,0,population_density
Tuvalu,TUV,EN.POP.DNST,Population density (people per sq. km of land area),2016,364.333333333333,,,0,population_density
Tuvalu,TUV,EN.POP.DNST,Population density (people per sq. km of land area),2015,365.433333333333,,,0,population_density
Uganda,UGA,EN.POP.DNST,Population density (people per sq. km of land area),2019,214.440639337722,,,0,population_density
Uganda,UGA,EN.POP.DNST,Population density (people per sq. km of land area),2018,207.290200478755,,,0,population_density
Uganda,UGA,EN.POP.DNST,Population density (people per sq. km of land area),2017,200.365988430082,,,0,population_density
Uganda,UGA,EN.POP.DNST,Population density (people per sq. km of land area),2016,193.49267903451,,,0,population_density
Uganda,UGA,EN.POP.DNST,Population density (people per sq. km of land area),2015,187.170586475165,,,0,population_density
Ukraine,UKR,EN.POP.DNST,Population density (people per sq. km of land area),2019,77.5931273731446,,,0,population_density
Ukraine,UKR,EN.POP.DNST,Population density (people per sq. km of land area),2018,78.0271090783569,,,0,population_density
Ukraine,UKR,EN.POP.DNST,Population density (people per sq. km of land area),2017,78.432661833247,,,0,population_density
Ukraine,UKR,EN.POP.DNST,Population density (people per sq. km of land area),2016,78.7461064406429,,,0,population_density
Ukraine,UKR,EN.POP.DNST,Population density (people per sq. km of land area),2015,79.0362271055948,,,0,population_density
United Arab Emirates,ARE,EN.POP.DNST,Population density (people per sq. km of land area),2019,133.001760067587,,,0,population_density
United Arab Emirates,ARE,EN.POP.DNST,Population density (people per sq. km of land area),2018,131.606603773585,,,0,population_density
United Arab Emirates,ARE,EN.POP.DNST,Population density (people per sq. km of land area),2017,129.867994931005,,,0,population_density
United Arab Emirates,ARE,EN.POP.DNST,Population density (people per sq. km of land area),2016,125.8109687412,,,0,population_density
United Arab Emirates,ARE,EN.POP.DNST,Population density (people per sq. km of land area),2015,119.75833568009,,,0,population_density
United Kingdom,GBR,EN.POP.DNST,Population density (people per sq. km of land area),2019,275.414376059191,,,0,population_density
United Kingdom,GBR,EN.POP.DNST,Population density (people per sq. km of land area),2018,274.000744016864,,,0,population_density
United Kingdom,GBR,EN.POP.DNST,Population density (people per sq. km of land area),2017,272.665647088001,,,0,population_density
United Kingdom,GBR,EN.POP.DNST,Population density (people per sq. km of land area),2016,271.18174678626,,,0,population_density
United Kingdom,GBR,EN.POP.DNST,Population density (people per sq. km of land area),2015,269.036498160625,,,0,population_density
United States,USA,EN.POP.DNST,Population density (people per sq. km of land area),2019,36.1004771837305,,,0,population_density
United States,USA,EN.POP.DNST,Population density (people per sq. km of land area),2018,35.9149986553586,,,0,population_density
United States,USA,EN.POP.DNST,Population density (people per sq. km of land area),2017,35.7049975840182,,,0,population_density
United States,USA,EN.POP.DNST,Population density (people per sq. km of land area),2016,35.4584505795077,,,0,population_density
United States,USA,EN.POP.DNST,Population density (people per sq. km of land area),2015,35.1809713558577,,,0,population_density
Uruguay,URY,EN.POP.DNST,Population density (people per sq. km of land area),2019,19.4103873842989,,,0,population_density
Uruguay,URY,EN.POP.DNST,Population density (people per sq. km of land area),2018,19.3951205576506,,,0,population_density
Uruguay,URY,EN.POP.DNST,Population density (people per sq. km of land area),2017,19.3602902525426,,,0,population_density
Uruguay,URY,EN.POP.DNST,Population density (people per sq. km of land area),2016,19.3079819449206,,,0,population_density
Uruguay,URY,EN.POP.DNST,Population density (people per sq. km of land area),2015,19.2436121586104,,,0,population_density
Uzbekistan,UZB,EN.POP.DNST,Population density (people per sq. km of land area),2019,74.8253929702307,,,0,population_density
Uzbekistan,UZB,EN.POP.DNST,Population density (people per sq. km of land area),2018,73.4780871882284,,,0,population_density
Uzbekistan,UZB,EN.POP.DNST,Population density (people per sq. km of land area),2017,72.2198017195203,,,0,population_density
Uzbekistan,UZB,EN.POP.DNST,Population density (people per sq. km of land area),2016,71.0059170523229,,,0,population_density
Uzbekistan,UZB,EN.POP.DNST,Population density (people per sq. km of land area),2015,69.7897094870631,,,0,population_density
Vanuatu,VUT,EN.POP.DNST,Population density (people per sq. km of land area),2019,23.9528301886792,,,0,population_density
Vanuatu,VUT,EN.POP.DNST,Population density (people per sq. km of land area),2018,23.4010664479081,,,0,population_density
Vanuatu,VUT,EN.POP.DNST,Population density (people per sq. km of land area),2017,22.8471698113208,,,0,population_density
Vanuatu,VUT,EN.POP.DNST,Population density (people per sq. km of land area),2016,22.3205086136177,,,0,population_density
Vanuatu,VUT,EN.POP.DNST,Population density (people per sq. km of land area),2015,21.829450369155,,,0,population_density
"Venezuela, RB",VEN,EN.POP.DNST,Population density (people per sq. km of land area),2019,32.8077750694405,,,0,population_density
"Venezuela, RB",VEN,EN.POP.DNST,Population density (people per sq. km of land area),2018,33.7935400487501,,,0,population_density
"Venezuela, RB",VEN,EN.POP.DNST,Population density (people per sq. km of land area),2017,34.6525967915651,,,0,population_density
"Venezuela, RB",VEN,EN.POP.DNST,Population density (people per sq. km of land area),2016,34.8797913950456,,,0,population_density
"Venezuela, RB",VEN,EN.POP.DNST,Population density (people per sq. km of land area),2015,34.662402358143,,,0,population_density
Viet Nam,VNM,EN.POP.DNST,Population density (people per sq. km of land area),2019,310.034412897339,,,0,population_density
Viet Nam,VNM,EN.POP.DNST,Population density (people per sq. km of land area),2018,307.046632570694,,,0,population_density
Viet Nam,VNM,EN.POP.DNST,Population density (people per sq. km of land area),2017,303.688787280275,,,0,population_density
Viet Nam,VNM,EN.POP.DNST,Population density (people per sq. km of land area),2016,299.948999160782,,,0,population_density
Viet Nam,VNM,EN.POP.DNST,Population density (people per sq. km of land area),2015,296.1974772084,,,0,population_density
Virgin Islands (U.S.),VIR,EN.POP.DNST,Population density (people per sq. km of land area),2019,304.768571428571,,,0,population_density
Virgin Islands (U.S.),VIR,EN.POP.DNST,Population density (people per sq. km of land area),2018,305.717142857143,,,0,population_density
Virgin Islands (U.S.),VIR,EN.POP.DNST,Population density (people per sq. km of land area),2017,306.517142857143,,,0,population_density
Virgin Islands (U.S.),VIR,EN.POP.DNST,Population density (people per sq. km of land area),2016,307.188571428571,,,0,population_density
Virgin Islands (U.S.),VIR,EN.POP.DNST,Population density (people per sq. km of land area),2015,307.748571428571,,,0,population_density
West Bank and Gaza,PSE,EN.POP.DNST,Population density (people per sq. km of land area),2019,778.290033222591,,,0,population_density
West Bank and Gaza,PSE,EN.POP.DNST,Population density (people per sq. km of land area),2018,758.984551495017,,,0,population_density
West Bank and Gaza,PSE,EN.POP.DNST,Population density (people per sq. km of land area),2017,740.000830564784,,,0,population_density
West Bank and Gaza,PSE,EN.POP.DNST,Population density (people per sq. km of land area),2016,725.429900332226,,,0,population_density
West Bank and Gaza,PSE,EN.POP.DNST,Population density (people per sq. km of land area),2015,709.317607973422,,,0,population_density
"Yemen, Rep.",YEM,EN.POP.DNST,Population density (people per sq. km of land area),2019,66.5026573479554,,,0,population_density
"Yemen, Rep.",YEM,EN.POP.DNST,Population density (people per sq. km of land area),2018,64.5589370608179,,,0,population_density
"Yemen, Rep.",YEM,EN.POP.DNST,Population density (people per sq. km of land area),2017,62.6757599863629,,,0,population_density
"Yemen, Rep.",YEM,EN.POP.DNST,Population density (people per sq. km of land area),2016,60.8159743924844,,,0,population_density
"Yemen, Rep.",YEM,EN.POP.DNST,Population density (people per sq. km of land area),2015,59.0173286360967,,,0,population_density
Zambia,ZMB,EN.POP.DNST,Population density (people per sq. km of land area),2019,24.9046113076582,,,0,population_density
Zambia,ZMB,EN.POP.DNST,Population density (people per sq. km of land area),2018,24.1778460834824,,,0,population_density
Zambia,ZMB,EN.POP.DNST,Population density (people per sq. km of land area),2017,23.4618706197285,,,0,population_density
Zambia,ZMB,EN.POP.DNST,Population density (people per sq. km of land area),2016,22.7530946071376,,,0,population_density
Zambia,ZMB,EN.POP.DNST,Population density (people per sq. km of land area),2015,22.0598730141648,,,0,population_density
Zimbabwe,ZWE,EN.POP.DNST,Population density (people per sq. km of land area),2019,39.4762000775494,,,0,population_density
Zimbabwe,ZWE,EN.POP.DNST,Population density (people per sq. km of land area),2018,38.8637766576192,,,0,population_density
Zimbabwe,ZWE,EN.POP.DNST,Population density (people per sq. km of land area),2017,38.2899883675843,,,0,population_density
Zimbabwe,ZWE,EN.POP.DNST,Population density (people per sq. km of land area),2016,37.7414863642239,,,0,population_density
Zimbabwe,ZWE,EN.POP.DNST,Population density (people per sq. km of land area),2015,37.2211787514541,,,0,population_density
Africa Eastern and Southern,AFE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,63.8572612837043,,,0,life_expectancy
Africa Eastern and Southern,AFE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,63.3306913582336,,,0,life_expectancy
Africa Eastern and Southern,AFE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,62.5912750961501,,,0,life_expectancy
Africa Eastern and Southern,AFE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,62.1679813169199,,,0,life_expectancy
Africa Eastern and Southern,AFE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,61.713030523495,,,0,life_expectancy
Africa Western and Central,AFW,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,57.149956341607,,,0,life_expectancy
Africa Western and Central,AFW,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,57.0371042874016,,,0,life_expectancy
Africa Western and Central,AFW,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,56.6266215613676,,,0,life_expectancy
Africa Western and Central,AFW,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,56.3925982370859,,,0,life_expectancy
Africa Western and Central,AFW,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,56.0385189224052,,,0,life_expectancy
Arab World,ARB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,71.8398932674972,,,0,life_expectancy
Arab World,ARB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,71.4312997859137,,,0,life_expectancy
Arab World,ARB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,71.1128560080646,,,0,life_expectancy
Arab World,ARB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,70.8964881164428,,,0,life_expectancy
Arab World,ARB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,70.6580123695192,,,0,life_expectancy
Caribbean small states,CSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,72.1292604830284,,,0,life_expectancy
Caribbean small states,CSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,72.2210854022703,,,0,life_expectancy
Caribbean small states,CSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,72.1731041595093,,,0,life_expectancy
Caribbean small states,CSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,72.0516361154512,,,0,life_expectancy
Caribbean small states,CSS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,71.8641021665476,,,0,life_expectancy
Central Europe and the Baltics,CEB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,77.2659141936307,,,0,life_expectancy
Central Europe and the Baltics,CEB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,76.9764380835075,,,0,life_expectancy
Central Europe and the Baltics,CEB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,76.929788715597,,,0,life_expectancy
Central Europe and the Baltics,CEB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,76.9703062304413,,,0,life_expectancy
Central Europe and the Baltics,CEB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,76.5755119772504,,,0,life_expectancy
Early-demographic dividend,EAR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,70.8424064605001,,,0,life_expectancy
Early-demographic dividend,EAR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,70.5486659921504,,,0,life_expectancy
Early-demographic dividend,EAR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,70.2729949393554,,,0,life_expectancy
Early-demographic dividend,EAR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,69.9484837084835,,,0,life_expectancy
Early-demographic dividend,EAR,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,69.6305484421664,,,0,life_expectancy
East Asia & Pacific,EAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,76.5862412994962,,,0,life_expectancy
East Asia & Pacific,EAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,76.3914229383171,,,0,life_expectancy
East Asia & Pacific,EAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,76.0789923585537,,,0,life_expectancy
East Asia & Pacific,EAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,75.9870166732102,,,0,life_expectancy
East Asia & Pacific,EAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,75.7926010192992,,,0,life_expectancy
East Asia & Pacific (excluding high income),EAP,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,75.7689690321509,,,0,life_expectancy
East Asia & Pacific (excluding high income),EAP,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,75.57828618156,,,0,life_expectancy
East Asia & Pacific (excluding high income),EAP,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,75.2396714880306,,,0,life_expectancy
East Asia & Pacific (excluding high income),EAP,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,75.1559117663434,,,0,life_expectancy
East Asia & Pacific (excluding high income),EAP,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,74.9511243848739,,,0,life_expectancy
East Asia & Pacific (IDA & IBRD countries),TEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,75.8042877234534,,,0,life_expectancy
East Asia & Pacific (IDA & IBRD countries),TEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,75.6101241544348,,,0,life_expectancy
East Asia & Pacific (IDA & IBRD countries),TEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,75.2671640185859,,,0,life_expectancy
East Asia & Pacific (IDA & IBRD countries),TEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,75.1832269955477,,,0,life_expectancy
East Asia & Pacific (IDA & IBRD countries),TEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,74.9777768374826,,,0,life_expectancy
Euro area,EMU,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,82.2804211551829,,,0,life_expectancy
Euro area,EMU,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,82.0027602577719,,,0,life_expectancy
Euro area,EMU,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,81.8838037060629,,,0,life_expectancy
Euro area,EMU,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,81.907455420636,,,0,life_expectancy
Euro area,EMU,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,81.5192696796633,,,0,life_expectancy
Europe & Central Asia,ECS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,78.3038716113385,,,0,life_expectancy
Europe & Central Asia,ECS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,78.0318405978087,,,0,life_expectancy
Europe & Central Asia,ECS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,77.8990151719065,,,0,life_expectancy
Europe & Central Asia,ECS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,77.6812816553928,,,0,life_expectancy
Europe & Central Asia,ECS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,77.330938408387,,,0,life_expectancy
Europe & Central Asia (excluding high income),ECA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,74.8158340567546,,,0,life_expectancy
Europe & Central Asia (excluding high income),ECA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,74.5927989243036,,,0,life_expectancy
Europe & Central Asia (excluding high income),ECA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,74.4033539029016,,,0,life_expectancy
Europe & Central Asia (excluding high income),ECA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,74.0313769065099,,,0,life_expectancy
Europe & Central Asia (excluding high income),ECA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,73.755408258866,,,0,life_expectancy
Europe & Central Asia (IDA & IBRD countries),TEC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,74.590946255432,,,0,life_expectancy
Europe & Central Asia (IDA & IBRD countries),TEC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,74.2976622013592,,,0,life_expectancy
Europe & Central Asia (IDA & IBRD countries),TEC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,74.1318681774556,,,0,life_expectancy
Europe & Central Asia (IDA & IBRD countries),TEC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,73.6902109808946,,,0,life_expectancy
Europe & Central Asia (IDA & IBRD countries),TEC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,73.3408132950813,,,0,life_expectancy
European Union,EUU,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,81.3194524901835,,,0,life_expectancy
European Union,EUU,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,81.0317510064821,,,0,life_expectancy
European Union,EUU,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,80.9301511681956,,,0,life_expectancy
European Union,EUU,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,80.9529785979391,,,0,life_expectancy
European Union,EUU,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,80.5707965259,,,0,life_expectancy
Fragile and conflict affected situations,FCS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,62.1379545505037,,,0,life_expectancy
Fragile and conflict affected situations,FCS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,61.7825083062786,,,0,life_expectancy
Fragile and conflict affected situations,FCS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,61.2296826870125,,,0,life_expectancy
Fragile and conflict affected situations,FCS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,60.9861836667017,,,0,life_expectancy
Fragile and conflict affected situations,FCS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,60.7449931085508,,,0,life_expectancy
Heavily indebted poor countries (HIPC),HPC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,63.089861994107,,,0,life_expectancy
Heavily indebted poor countries (HIPC),HPC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,62.7986163404611,,,0,life_expectancy
Heavily indebted poor countries (HIPC),HPC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,62.3152990434581,,,0,life_expectancy
Heavily indebted poor countries (HIPC),HPC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,62.0038914309195,,,0,life_expectancy
Heavily indebted poor countries (HIPC),HPC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,61.5618981364159,,,0,life_expectancy
High income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,80.1992640609664,,,0,life_expectancy
High income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,79.9666388096738,,,0,life_expectancy
High income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,79.8536254138921,,,0,life_expectancy
High income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,79.7243121172073,,,0,life_expectancy
High income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,79.5243189639773,,,0,life_expectancy
IBRD only,IBD,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,74.031271888226,,,0,life_expectancy
IBRD only,IBD,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,73.794943952938,,,0,life_expectancy
IBRD only,IBD,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,73.4857607809887,,,0,life_expectancy
IBRD only,IBD,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,73.2592309044272,,,0,life_expectancy
IBRD only,IBD,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,73.0328490236397,,,0,life_expectancy
IDA & IBRD total,IBT,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,71.3939314839846,,,0,life_expectancy
IDA & IBRD total,IBT,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,71.1530163508746,,,0,life_expectancy
IDA & IBRD total,IBT,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,70.8308974097559,,,0,life_expectancy
IDA & IBRD total,IBT,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,70.6140486514544,,,0,life_expectancy
IDA & IBRD total,IBT,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,70.3717214077022,,,0,life_expectancy
IDA blend,IDB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,61.3259973798573,,,0,life_expectancy
IDA blend,IDB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,61.0740542759518,,,0,life_expectancy
IDA blend,IDB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,60.818392907263,,,0,life_expectancy
IDA blend,IDB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,60.5761664527178,,,0,life_expectancy
IDA blend,IDB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,60.2944946354402,,,0,life_expectancy
IDA only,IDX,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,65.582913848475,,,0,life_expectancy
IDA only,IDX,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,65.1729422228289,,,0,life_expectancy
IDA only,IDX,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,64.6099332119955,,,0,life_expectancy
IDA only,IDX,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,64.3102000912619,,,0,life_expectancy
IDA only,IDX,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,63.8821918937357,,,0,life_expectancy
IDA total,IDA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,64.0885690256803,,,0,life_expectancy
IDA total,IDA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,63.7309649694635,,,0,life_expectancy
IDA total,IDA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,63.2737435487005,,,0,life_expectancy
IDA total,IDA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,62.9919892121429,,,0,life_expectancy
IDA total,IDA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,62.613597618261,,,0,life_expectancy
Late-demographic dividend,LTE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,76.9979606258316,,,0,life_expectancy
Late-demographic dividend,LTE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,76.7781489421434,,,0,life_expectancy
Late-demographic dividend,LTE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,76.4174343501022,,,0,life_expectancy
Late-demographic dividend,LTE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,76.2928997245812,,,0,life_expectancy
Late-demographic dividend,LTE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,76.0762328807769,,,0,life_expectancy
Latin America & Caribbean,LCN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,75.2042598654921,,,0,life_expectancy
Latin America & Caribbean,LCN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,75.052717198381,,,0,life_expectancy
Latin America & Caribbean,LCN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,74.8318087892113,,,0,life_expectancy
Latin America & Caribbean,LCN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,74.6774848833781,,,0,life_expectancy
Latin America & Caribbean,LCN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,74.7432221893097,,,0,life_expectancy
Latin America & Caribbean (excluding high income),LAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,75.0513524613511,,,0,life_expectancy
Latin America & Caribbean (excluding high income),LAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,74.8906731016397,,,0,life_expectancy
Latin America & Caribbean (excluding high income),LAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,74.7006534427421,,,0,life_expectancy
Latin America & Caribbean (excluding high income),LAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,74.5306460760941,,,0,life_expectancy
Latin America & Caribbean (excluding high income),LAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,74.5553955667316,,,0,life_expectancy
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,75.1319711493442,,,0,life_expectancy
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,74.9760978010797,,,0,life_expectancy
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,74.7614101353626,,,0,life_expectancy
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,74.5894794269073,,,0,life_expectancy
Latin America & the Caribbean (IDA & IBRD countries),TLA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,74.6505904118153,,,0,life_expectancy
Least developed countries: UN classification,LDC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,64.9725014356556,,,0,life_expectancy
Least developed countries: UN classification,LDC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,64.6023317246507,,,0,life_expectancy
Least developed countries: UN classification,LDC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,64.0340553688659,,,0,life_expectancy
Least developed countries: UN classification,LDC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,63.7237908648278,,,0,life_expectancy
Least developed countries: UN classification,LDC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,63.3049798787451,,,0,life_expectancy
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,71.3694923345361,,,0,life_expectancy
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,71.1341707290628,,,0,life_expectancy
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,70.8080047482829,,,0,life_expectancy
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,70.6059453671367,,,0,life_expectancy
Low & middle income,LMY,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,70.3675172346245,,,0,life_expectancy
Low income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2019,62.7975396947089,,,0,life_expectancy
Low income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2018,62.3400968181546,,,0,life_expectancy
Low income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2017,61.5796648683271,,,0,life_expectancy
Low income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2016,61.4018192735169,,,0,life_expectancy
Low income,,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2015,60.9922916353431,,,0,life_expectancy
