country,iso3,indicator_code,indicator_name,year,value,unit,obs_status,decimal
Europe & Central Asia (excluding high income),ECA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Europe & Central Asia (excluding high income),ECA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Europe & Central Asia (excluding high income),ECA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Europe & Central Asia (excluding high income),ECA,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Europe & Central Asia (IDA & IBRD countries),TEC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Europe & Central Asia (IDA & IBRD countries),TEC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Europe & Central Asia (IDA & IBRD countries),TEC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Europe & Central Asia (IDA & IBRD countries),TEC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Europe & Central Asia (IDA & IBRD countries),TEC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
European Union,EUU,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
European Union,EUU,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
European Union,EUU,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
European Union,EUU,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
European Union,EUU,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Fragile and conflict affected situations,FCS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Fragile and conflict affected situations,FCS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Fragile and conflict affected situations,FCS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
Fragile and conflict affected situations,FCS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2016,,,,1
Fragile and conflict affected situations,FCS,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2015,,,,1
Heavily indebted poor countries (HIPC),HPC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2019,,,,1
Heavily indebted poor countries (HIPC),HPC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2018,,,,1
Heavily indebted poor countries (HIPC),HPC,SH.MED.NUMW.P3,"Nurses and midwives (per 1,000 people)",2017,,,,1
