model_version,n,n_candidate_validation_countries,missing_count_due_to_model_covariates,missing_rate_due_to_model_covariates,features,cv_rmse,in_sample_rmse,r2,adjusted_r2,status,model_agreement_mean_spearman,model_agreement_min_spearman,model_agreement_mean_profile_agreement,asset_source_files
linear,106,108,2,0.0185185185185184,"potential_capacity_score,log_gdp_per_capita_ppp,age65_share,population_density_log,vulnerability_score,region,income_group",1762.1407668753022,1503.892119343485,0.5593448763502333,0.4970783914866793,fit,0.8176134216691439,0.669315061591556,0.8930817610062892,results/tables/expected_shock_burden_model_diagnostics.csv;results/tables/conversion_model_agreement.csv
ridge,106,108,2,0.0185185185185184,"potential_capacity_score,log_gdp_per_capita_ppp,age65_share,population_density_log,vulnerability_score,region,income_group",1764.982016555163,1607.1803890332,0.4967373431803792,0.4256241416732589,fit,0.8176134216691439,0.669315061591556,0.8930817610062892,results/tables/expected_shock_burden_model_diagnostics.csv;results/tables/conversion_model_agreement.csv
huber,106,108,2,0.0185185185185184,"potential_capacity_score,log_gdp_per_capita_ppp,age65_share,population_density_log,vulnerability_score,region,income_group",1764.6053723918128,1544.774066406461,0.5350616212397346,0.469363806849697,fit,0.8176134216691439,0.669315061591556,0.8930817610062892,results/tables/expected_shock_burden_model_diagnostics.csv;results/tables/conversion_model_agreement.csv
random_forest,106,108,2,0.0185185185185184,"potential_capacity_score,log_gdp_per_capita_ppp,age65_share,population_density_log,vulnerability_score,region,income_group",1543.231899901214,955.5534868568276,0.8221001998340705,0.7969621845932326,fit,0.8176134216691439,0.669315061591556,0.8930817610062892,results/tables/expected_shock_burden_model_diagnostics.csv;results/tables/conversion_model_agreement.csv
