iso3,country,life_expectancy_2019,life_expectancy_2020,life_expectancy_loss_2019_2020,life_expectancy_2021,life_expectancy_loss_2019_2021,life_expectancy_2022,life_expectancy_loss_2019_2022,max_life_expectancy_drop_2020_2022,higher_is_worse,source_indicator,source_provenance
BEL,Belgium,81.9951219512195,80.6951219512195,1.2999999999999972,81.790243902439,0.20487804878050042,81.7487804878049,0.24634146341460905,1.2999999999999972,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
BEN,Benin,59.888,60.154,-0.26600000000000534,59.61,0.2779999999999987,60.475,-0.5870000000000033,0.2779999999999987,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
BFA,Burkina Faso,60.184,60.454,-0.2700000000000031,60.046,0.13799999999999812,60.7,-0.5160000000000053,0.13799999999999812,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
BGD,Bangladesh,72.625,71.421,1.2039999999999935,71.103,1.5220000000000056,74.265,-1.6400000000000006,1.5220000000000056,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
BGR,Bulgaria,75.1121951219512,73.3560975609756,1.7560975609756042,71.2121951219512,3.9000000000000057,74.1609756097561,0.9512195121951095,3.9000000000000057,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
BHR,Bahrain,80.471,78.683,1.7879999999999967,78.083,2.3880000000000052,80.992,-0.5210000000000008,2.3880000000000052,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
BHS,"Bahamas, The",71.408,72.994,-1.5859999999999985,70.752,0.6560000000000059,74.491,-3.0829999999999984,0.6560000000000059,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
BIH,Bosnia and Herzegovina,77.394,76.04,1.3539999999999992,74.567,2.8270000000000124,76.777,0.6170000000000044,2.8270000000000124,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
BLR,Belarus,74.2268292682927,72.1385609756098,2.0882682926828977,72.0714634146342,2.155365853658509,74.1033658536585,0.12346341463420174,2.155365853658509,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
BLZ,Belize,72.577,71.58,0.9969999999999999,70.917,1.6599999999999966,72.19,0.38700000000000045,1.6599999999999966,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
BMU,Bermuda,81.251,81.456,-0.2049999999999983,81.745,-0.4939999999999998,82.062,-0.8109999999999928,-0.2049999999999983,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
BOL,Bolivia,67.82,62.906,4.913999999999994,61.427,6.392999999999994,67.434,0.3859999999999957,6.392999999999994,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
BRA,Brazil,75.809,74.506,1.3029999999999973,73.038,2.771000000000001,74.872,0.9369999999999976,2.771000000000001,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
BRB,Barbados,76.495,76.647,-0.15200000000000102,76.58,-0.08499999999999375,75.676,0.8190000000000026,0.8190000000000026,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
BRN,Brunei Darussalam,75.049,75.114,-0.06499999999999773,74.869,0.18000000000000682,72.917,2.132000000000005,2.132000000000005,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
BTN,Bhutan,72.005,72.253,-0.24800000000000466,72.448,-0.44299999999999784,72.754,-0.7490000000000094,-0.24800000000000466,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
BWA,Botswana,67.167,67.643,-0.4759999999999991,63.303,3.8640000000000043,68.749,-1.5819999999999936,3.8640000000000043,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CAF,Central African Republic,31.53,50.596,-19.065999999999995,40.279,-8.749000000000002,18.818,12.712,12.712,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CAN,Canada,82.1585365853659,81.53,0.6285365853658931,81.4514634146342,0.7070731707316895,81.0948780487805,1.0636585365853932,1.0636585365853932,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CEB,Central Europe and the Baltics,77.2659141936307,76.0162701269145,1.2496440667162005,74.7232827859077,2.5426314077230074,76.6522987292583,0.6136154643724012,2.5426314077230074,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CHE,Switzerland,83.9048780487805,83.0,0.9048780487805033,83.7512195121951,0.15365853658539663,83.6048780487805,0.29999999999999716,0.9048780487805033,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CHI,Channel Islands,81.2,80.9,0.29999999999999716,80.3,0.9000000000000057,81.0,0.20000000000000284,0.9000000000000057,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CHL,Chile,80.324,79.349,0.9749999999999943,78.876,1.4479999999999933,79.176,1.1479999999999961,1.4479999999999933,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CHN,China,77.94,78.019,-0.07900000000000773,78.117,-0.1770000000000067,78.202,-0.26200000000000045,-0.07900000000000773,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CIV,Cote d'Ivoire,60.274,60.14,0.13400000000000034,60.29,-0.015999999999998238,61.562,-1.2879999999999967,0.13400000000000034,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CMR,Cameroon,61.695,61.674,0.021000000000000796,61.146,0.5489999999999995,62.443,-0.7479999999999976,0.5489999999999995,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
COD,"Congo, Dem. Rep.",60.242,60.428,-0.18599999999999994,60.044,0.1980000000000004,60.979,-0.7370000000000019,0.1980000000000004,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
COG,"Congo, Rep.",63.152,64.391,-1.2390000000000043,64.192,-1.039999999999992,65.0,-1.847999999999999,-1.039999999999992,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
COL,Colombia,76.793,74.757,2.0360000000000014,72.698,4.095000000000013,76.508,0.2850000000000108,4.095000000000013,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
COM,Comoros,65.662,65.756,-0.09399999999999409,65.201,0.46100000000001273,66.481,-0.8189999999999884,0.46100000000001273,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CPV,Cabo Verde,75.449,73.818,1.6310000000000002,74.424,1.0249999999999915,75.907,-0.4579999999999984,1.6310000000000002,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CRI,Costa Rica,80.296,79.725,0.5710000000000122,78.05,2.2460000000000093,79.316,0.980000000000004,2.2460000000000093,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CSS,Caribbean small states,72.1292604830284,71.9394359303317,0.18982455269670595,69.9228107471769,2.206449735851507,72.8322921090607,-0.7030316260322991,2.206449735851507,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CUB,Cuba,77.413,77.407,0.006000000000000227,73.201,4.212000000000003,77.629,-0.21600000000000819,4.212000000000003,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CUW,Curacao,76.492,76.501,-0.009000000000000341,75.686,0.8059999999999974,76.729,-0.23699999999999477,0.8059999999999974,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CYM,Cayman Islands,79.052,79.23,-0.17799999999999727,79.3,-0.24799999999999045,79.984,-0.931999999999988,-0.17799999999999727,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CYP,Cyprus,81.454,81.23,0.22399999999998954,80.573,0.8810000000000002,80.434,1.019999999999996,1.019999999999996,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
CZE,Czechia,79.2292682926829,78.2268292682927,1.002439024390199,77.2219512195122,2.0073170731706966,78.9292682926829,0.29999999999999716,2.0073170731706966,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
DEU,Germany,81.2926829268293,81.0414634146342,0.25121951219510663,80.790243902439,0.5024390243902985,80.6080487804878,0.6846341463414944,0.6846341463414944,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
DJI,Djibouti,64.381,64.2,0.18099999999999739,63.83,0.5510000000000019,65.54,-1.159000000000006,0.5510000000000019,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
DMA,Dominica,71.305,71.269,0.036000000000001364,69.832,1.4730000000000132,71.081,0.22400000000000375,1.4730000000000132,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
DNK,Denmark,81.4512195121951,81.6024390243903,-0.1512195121952118,81.4048780487805,0.046341463414592,81.3048780487805,0.14634146341460053,0.14634146341460053,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
DOM,Dominican Republic,73.112,72.636,0.4759999999999991,71.757,1.3549999999999898,74.211,-1.0990000000000038,1.3549999999999898,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
DZA,Algeria,75.682,73.257,2.424999999999997,75.208,0.47400000000000375,76.129,-0.44700000000000273,2.424999999999997,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
EAP,East Asia & Pacific (excluding high income),75.7689690321509,75.6976393295064,0.07132970264450478,75.2781418410849,0.49082719106600337,75.9325409436903,-0.16357191153939254,0.49082719106600337,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
EAR,Early-demographic dividend,70.8424064605001,69.8801308490982,0.9622756114019069,68.1790994839634,2.6633069765367026,71.4304552508694,-0.5880487903692995,2.6633069765367026,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
EAS,East Asia & Pacific,76.5862412994962,76.5433946923267,0.04284660716949418,76.152941315904,0.43329998359219246,76.6767167147452,-0.09047541524900282,0.43329998359219246,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
ECA,Europe & Central Asia (excluding high income),74.8158340567546,73.5536868675669,1.2621471891877007,72.8823762052943,1.9334578514602896,74.5731684190474,0.24266563770719074,1.9334578514602896,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
ECS,Europe & Central Asia,78.3038716113385,77.1754906029407,1.1283810083977954,76.72864297207,1.575228639268488,77.834452247983,0.46941936335549883,1.575228639268488,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
ECU,Ecuador,77.286,72.004,5.2819999999999965,72.746,4.540000000000006,76.577,0.7090000000000032,5.2819999999999965,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
EGY,"Egypt, Arab Rep.",71.213,69.79,1.4229999999999876,68.976,2.2369999999999948,71.01,0.20299999999998875,2.2369999999999948,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
EMU,Euro area,82.2804211551829,81.4873571657503,0.7930639894326106,81.5839330415712,0.6964881136117071,81.6229719062905,0.6574492488924051,0.7930639894326106,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
ERI,Eritrea,67.306,66.98,0.3259999999999934,66.94,0.36599999999999966,67.789,-0.4830000000000041,0.36599999999999966,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
ESP,Spain,83.8317073170732,82.2317073170732,1.5999999999999943,83.1780487804878,0.6536585365853966,83.1341463414634,0.6975609756097896,1.5999999999999943,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
EST,Estonia,78.6463414634147,78.5951219512195,0.051219512195203265,76.9439024390244,1.7024390243903014,77.8439024390244,0.8024390243902957,1.7024390243903014,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
ETH,Ethiopia,65.741,65.969,-0.22799999999999443,65.33,0.41100000000000136,66.897,-1.156000000000006,0.41100000000000136,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
EUU,European Union,81.3194524901835,80.4414754678551,0.8779770223283947,80.3071964400875,1.0122560500959992,80.7133260356871,0.6061264544963905,1.0122560500959992,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
FCS,Fragile and conflict affected situations,62.1379545505037,62.0663682854031,0.07158626510059918,61.6086810439385,0.5292735065651968,62.702271566254,-0.5643170157502979,0.5292735065651968,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
FIN,Finland,81.9829268292683,81.9317073170732,0.05121951219508958,81.8853658536585,0.09756097560979526,81.1878048780488,0.7951219512194996,0.7951219512194996,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
FJI,Fiji,67.009,66.924,0.08499999999999375,64.904,2.105000000000004,67.148,-0.1389999999999958,2.105000000000004,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
FRA,France,82.8268292682927,82.1756097560976,0.6512195121950981,82.3243902439024,0.5024390243902985,82.1292682926829,0.6975609756098038,0.6975609756098038,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
FRO,Faroe Islands,82.3912829268293,82.5341926829268,-0.14290975609749523,82.6763219512195,-0.28503902439020123,82.8162292682927,-0.4249463414633965,-0.14290975609749523,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
FSM,"Micronesia, Fed. Sts.",66.196,65.878,0.31799999999999784,66.152,0.04399999999999693,66.961,-0.7650000000000006,0.31799999999999784,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
GAB,Gabon,67.337,67.073,0.26400000000001,67.072,0.26500000000000057,67.713,-0.37599999999999056,0.26500000000000057,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
GBR,United Kingdom,81.3691219512195,80.331756097561,1.0373658536584998,80.6473170731707,0.7218048780488004,81.0112195121951,0.3579024390244001,1.0373658536584998,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
GEO,Georgia,74.165,73.509,0.6560000000000059,71.635,2.530000000000001,74.141,0.02400000000000091,2.530000000000001,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
GHA,Ghana,64.455,64.309,0.1460000000000008,64.286,0.16899999999999693,65.246,-0.7909999999999968,0.16899999999999693,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
GIB,Gibraltar,83.183,83.07,0.11300000000001376,80.274,2.909000000000006,83.517,-0.333999999999989,2.909000000000006,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
GIN,Guinea,59.379,59.35,0.028999999999996362,59.373,0.006000000000000227,60.432,-1.0530000000000044,0.028999999999996362,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
GMB,"Gambia, The",64.427,64.418,0.009000000000000341,63.847,0.5800000000000054,64.859,-0.43199999999998795,0.5800000000000054,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
GNB,Guinea-Bissau,62.161,61.343,0.8179999999999978,61.653,0.5080000000000027,63.605,-1.4439999999999955,0.8179999999999978,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
GNQ,Equatorial Guinea,62.297,62.141,0.1559999999999988,62.447,-0.15000000000000568,63.355,-1.0579999999999998,0.1559999999999988,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
GRC,Greece,81.6390243902439,81.2878048780488,0.35121951219510095,80.0829268292683,1.5560975609756014,80.7878048780488,0.851219512195101,1.5560975609756014,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
GRD,Grenada,74.971,75.019,-0.04800000000000182,74.522,0.44899999999999807,75.151,-0.1799999999999926,0.44899999999999807,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
GRL,Greenland,71.4092682926829,71.2858536585366,0.12341463414630027,71.2614634146342,0.1478048780486887,71.230243902439,0.17902439024389594,0.17902439024389594,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
GTM,Guatemala,71.639,69.971,1.6679999999999922,67.858,3.7809999999999917,71.206,0.4329999999999927,3.7809999999999917,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
GUM,Guam,76.645,75.529,1.1159999999999997,75.434,1.2109999999999985,77.102,-0.45700000000000784,1.2109999999999985,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
GUY,Guyana,69.067,67.751,1.3159999999999883,64.323,4.744,69.888,-0.8210000000000122,4.744,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
HKG,"Hong Kong SAR, China",85.1558536585366,85.4963414634146,-0.3404878048779949,85.5326829268293,-0.3768292682926955,83.6609756097561,1.4948780487805067,1.4948780487805067,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
HND,Honduras,72.124,70.864,1.259999999999991,69.492,2.631999999999991,72.715,-0.5910000000000082,2.631999999999991,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
HPC,Heavily indebted poor countries (HIPC),63.089861994107,63.0728058249774,0.017056169129595844,62.5314653172853,0.5583966768216939,63.8404661926623,-0.7506041985553011,0.5583966768216939,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
HRV,Croatia,78.2243902439024,77.5243902439024,0.7000000000000028,76.4243902439025,1.799999999999912,77.5756097560976,0.6487804878047996,1.799999999999912,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
HTI,Haiti,64.328,63.773,0.5549999999999997,62.613,1.7150000000000034,63.948,0.38000000000000256,1.7150000000000034,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
HUN,Hungary,76.3195121951219,75.419512195122,0.8999999999999062,74.0658536585366,2.2536585365853057,75.8682926829268,0.45121951219509526,2.2536585365853057,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
IBD,IBRD only,74.031271888226,73.2951356970762,0.7361361911497966,71.974203378406,2.057068509819999,74.2512821129351,-0.2200102247090996,2.057068509819999,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
IBT,IDA & IBRD total,71.3939314839846,70.7488503512362,0.6450811327484018,69.6679287075032,1.7260027764814083,71.6775988813721,-0.2836673973875037,1.7260027764814083,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
IDA,IDA total,64.0885690256803,63.8023574072865,0.28621161839379994,63.4774236571682,0.6111453685120978,64.8823000336808,-0.7937310080005062,0.6111453685120978,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
IDB,IDA blend,61.3259973798573,60.818006614062,0.5079907657952987,60.876535738179,0.4494616416782975,62.1288641416852,-0.8028667618279002,0.5079907657952987,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
IDN,Indonesia,70.349,68.817,1.5320000000000107,67.452,2.8970000000000056,70.925,-0.5759999999999934,2.8970000000000056,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
IDX,IDA only,65.582913848475,65.4116059350943,0.1713079133807014,64.8765306607314,0.7063831877435973,66.3600754986121,-0.7771616501371028,0.7063831877435973,True,SP.DYN.LE00.IN,https://api.worldbank.org/v2/country/all/indicator/SP.DYN.LE00.IN?format=json&date=2019:2022
