iso3,physicians_per_1000,nurses_midwives_per_1000,hospital_beds_per_1000,current_health_expenditure_per_capita_ppp,domestic_gov_health_expenditure_gdp,out_of_pocket_expenditure_share,uhc_service_coverage_index,measles_immunization_coverage,dpt_immunization_coverage,age65_share,population_density,life_expectancy,under5_mortality,adult_mortality_female,adult_mortality_male
CHE,0.9620334149819038,1.0,0.6331308503364077,1.0,0.4080941188434943,0.758077679104853,0.9983844911147012,0.8958333333333331,0.9246987951807228,0.0992537916377152,0.6376335864977488,1.0,0.9851934192974656,1.0,1.0
CHL,0.5333784228421017,0.24891022360270376,0.244173510382162,0.3758966329186723,0.4978518473133944,0.5755870388796063,0.8933764135702746,0.8816287878787878,0.8995983935742972,0.4652767366598543,0.9664030251456277,0.9047018813434577,0.9478434859937751,0.9098687520014499,0.8624366224259804
CHN,0.4426662523306404,0.20441910947178937,0.5824366431119599,0.12340856646473251,0.29288021991839747,0.543284686231549,0.8893376413570274,1.0,1.0,0.5096841463512082,0.7510155174916341,0.7796300416408171,0.9276122721209428,0.9102001347832718,0.8280629216965109
CIV,0.01675318977808651,0.011683108907046928,0.1405515294141459,0.013934777156737948,0.03589035250419512,0.480255800887948,0.17447495961227788,0.33712121212121215,0.5783132530120483,0.9957884449388157,0.8635409727536386,0.010034290365873512,0.13703868385949314,0.0,0.052090957737988865
CMR,0.012640295397214209,0.0,0.330172611923636,0.012479095985960607,0.0,0.0,0.19870759289176085,0.22821969696969713,0.33734939759036137,0.9778160886166571,0.9210664130968381,0.0712152582079175,0.11747443308136948,0.1933563563222416,0.17662724452767062
COD,0.019723613497605395,0.04283218325891676,0.0,0.0,0.0,0.4908301517323624,0.06138933764135702,0.1808712121212123,0.2971887550200804,0.9608284565531008,0.9431540472955151,0.017875172526135925,0.01120497999110711,0.16761608095414363,0.20511451771274222
COG,0.005328483164552339,0.041367382595344414,0.11394111315482965,0.005942225083308295,0.04477281214250203,0.42950839187049444,0.08158319870759288,0.384469696969697,0.392570281124498,0.9847333183140076,0.9827406131623325,0.2047481148462254,0.46918630502445535,0.18394100192877338,0.23903149029347992
COL,0.4777172522209633,0.08100524151562748,0.18955653712248902,0.18883019012773428,0.6180459214166265,0.8589541073909985,0.8933764135702746,0.8816287878787878,0.8242971887550201,0.7018002882374313,0.9341816954259394,0.737256996987094,0.8700311249444198,0.853901184167316,0.7522728768782619
COM,0.04782839176689945,0.09872403508462312,0.28732273144553705,0.014512009369280461,0.006436056267210446,0.04384526198536125,0.2633279483037157,0.4696969696969696,0.4678714859437751,0.887679298449501,0.30115022946260855,0.25618532121717497,0.5103156958648288,0.4181218323300497,0.40654602674647156
CPV,0.14662925456074297,0.09065880733459224,0.24960503258478142,0.05000588569346725,0.29753547157187155,0.6533039708680065,0.598546042003231,0.9195075757575756,0.9196787148594376,0.8258479461895759,0.7880919612113402,0.6638602235692568,0.84846598488217,0.868321046780098,0.6168510177643695
CRI,0.4621339524001026,0.21110777756207758,0.10235043064709953,0.2553713535756277,0.6084776833561814,0.751644607066465,0.9458804523424881,0.8863636363636365,0.894578313253012,0.6011441925433247,0.8423707076771252,0.8960284894847065,0.9313917296576256,0.9119646303063846,0.8274203614643412
CUB,1.0,0.6566057215466883,0.5576930419666937,0.4952733374695022,1.0,0.9319188458993497,0.9701130856219708,1.0,1.0,0.295769054551843,0.8214039776737573,0.7828751304655412,0.9594041796353937,0.8469335078092473,0.7762838216027704
CYP,0.5978137681424345,0.3141732700351199,0.271331121395259,0.4521331163378197,0.30994035457072083,0.44084857335012556,0.8004846526655898,0.7679924242424243,0.9548192771084338,0.39991207367742354,0.7735078397492489,0.9535905886373988,1.0,1.0,0.9980914259824923
CZE,0.9067195554418168,0.7370418085876147,0.9439346208196298,0.5111863791584224,0.7238042892489661,0.873753990154295,0.9297253634894991,0.9384469696969698,0.9397590361445782,0.05182093676298937,0.7706579786178878,0.845623114447375,0.9963094708759449,0.9392565937713544,0.8482152333363914
DEU,0.9502431177567365,0.9738100700633571,1.0,1.0,1.0,0.9056614745090747,1.0,0.9526515151515151,0.8092369477911648,0.0,0.5980352376110815,0.9303037301199982,0.9887505558025791,0.9538916196121441,0.9192659056886474
DJI,0.009646400449207766,0.01823906566906598,0.13856057866456228,0.009076325859564055,0.09688238695412199,0.7128262858358615,0.19063004846526652,0.5454545454545454,0.5080321285140564,0.8947637322010833,0.9307438686159232,0.19594729803362396,0.3497999110715874,0.3602468503323015,0.3046694760464407
DMA,0.24730376923920608,0.5559447964280042,0.4487608466808265,0.11093124365457388,0.3811180653194202,0.6003601027928733,0.788368336025848,0.7632575757575758,0.9297188755020082,0.5038750537760825,0.8498665069801091,0.48559271313253133,0.6852823477100933,0.7115416539518812,0.6010755751601133
DNK,0.9188480239827448,0.9978116231050247,0.3208183236857915,0.9981932763559946,1.0,0.8833852668063972,0.9458804523424881,0.8958333333333331,0.9196787148594376,0.043549033799127654,0.7591312826222535,0.9324585586078755,0.9874166296131615,0.9538500004476024,0.9483244162287946
DOM,0.3096826673491027,0.07512839066057216,0.13705182249716802,0.12416585126074275,0.2544314793933987,0.6480761466125332,0.7439418416801293,0.6354166666666665,0.6837349397590363,0.7874508714208277,0.6249400255600526,0.5998334317578873,0.6448199199644287,0.7314042039125469,0.5991969698377515
DZA,0.3254487624757798,0.10437145932972133,0.17326197051463077,0.13254773337719572,0.41880539909921377,0.5721531203974197,0.6712439418416801,0.7253787878787881,0.8042168674698796,0.8257547204837797,0.9795707966492029,0.6952237522103052,0.763539350822588,0.84702381354363,0.9019004209620161
ECU,0.4738328519723616,0.2017454070557507,0.1442938521006605,0.14853255175129426,0.5332517209081619,0.625139237792714,0.8610662358642973,0.6306818181818183,0.603413654618474,0.7380805273525847,0.892244487448212,0.7456245689566044,0.8702534459759893,0.8168868268119768,0.7480052823424056
EGY,0.15097064307388597,0.12407126343469282,0.11743799232104232,0.09267523164895858,0.11354957958957097,0.16728954911763802,0.7277867528271404,0.8816287878787878,0.8845381526104419,0.8881490815317646,0.8285523549029703,0.4941556700312789,0.7464206313917296,0.7110194512269722,0.6065059288941016
ERI,0.0,0.09424580414026788,0.10959246025059209,5.674714355702044e-05,0.020230422070549266,0.33232169782225324,0.06138933764135702,0.8863636363636365,0.8995983935742972,0.9099464811790685,0.9645326997602408,0.32068783285625285,0.5492218763895065,0.4352987682768991,0.42182024619610214
ESP,0.8900577633166386,0.47854861196900966,0.37543529694546446,0.6367803048302171,0.7423931489600706,0.7295994904230151,0.949919224555735,0.9621212121212123,0.9246987951807228,0.05606266226476712,0.847192877707995,1.0,0.9951978657180971,0.9979349041714811,0.9669573542850721
EST,0.7730230687675945,0.5404937966574308,0.6298115867681404,0.39910904727730706,0.5487280542085575,0.7209526032438424,0.8247172859450729,0.805871212121212,0.8343373493975905,0.030656890397337332,0.9566159733081594,0.8063182140483146,0.9996442863494887,0.9089452777089797,0.685415204493158
ETH,0.003043541841845503,0.02680761696345057,0.0,0.0,0.029988611385014907,0.5375158976496427,0.0,0.0,0.09136546184738957,0.9679757247470463,0.8405439215222332,0.23973051217662522,0.3787016451756336,0.42971551809028025,0.3318873328869001
FIN,0.7736171535114982,1.0,0.5024725662400629,0.7807753881915084,0.8704929022668443,0.8074201509786504,0.9983844911147012,0.9100378787878789,0.8242971887550201,0.0,0.9785004024965822,0.9596011097532471,1.0,0.9723666023323381,0.9076834630515435
FJI,0.1684732936058203,0.25858732035602305,0.21500422447920584,0.06921919901865188,0.21605593134165063,0.8024360003677337,0.6752827140549273,0.943181818181818,0.9046184738955824,0.8246489178651931,0.9224943944627103,0.33022771440118737,0.7753223654957758,0.36763542993931925,0.3176515483542279
FRA,0.7165393192702815,0.7787268587967459,0.8540127532429305,0.9180634708976008,1.0,0.9304806863046078,0.9095315024232632,0.805871212121212,0.9046184738955824,0.017630431750869983,0.793492388109878,0.9996519123211904,0.9845264562027568,0.9550051285804457,0.8922011640155277
FSM,0.15682009286001547,0.16172811181900007,0.15213905335762723,0.055089321916376166,0.14292851536415163,1.0,0.5702746365105007,0.41287878787878796,0.3574297188755022,0.8913682065727706,0.7373441372413968,0.2844481759811964,0.718852823477101,0.3315029277119087,0.17867074310716732
GAB,0.10917906628157799,0.1940463794716129,0.19237884173144298,0.06165288164291732,0.14371319337791066,0.7237025944605606,0.2996768982229402,0.15246212121212133,0.3724899598393575,0.909962931840371,0.995490865338287,0.3297519945734791,0.5712316585148955,0.4386463625871038,0.3693410040978591
GBR,0.6271524147259901,0.7087164463582939,0.3108605329809892,0.805462306788969,0.9374508634620595,0.8483722046709032,1.0,0.834280303030303,0.8744979919678715,0.1063784822039419,0.5350112188922946,0.9403597345267878,0.9820809248554914,0.9335037258575472,0.9277729582125153
GEO,1.0,0.4026437004747366,0.5287249235527235,0.19326342964195645,0.2702218890262172,0.16351953418557885,0.6672051696284329,0.9337121212121213,0.8443775100401606,0.31701930799023537,0.8964304391596812,0.6172821554384706,0.9196087149844376,0.8296968915509799,0.4488287147735329
GHA,0.008938690454429113,0.20096006212166673,0.03445640311435688,0.017599093645901138,0.12428680946167132,0.603071267476208,0.2835218093699515,0.8200757575757577,0.8995983935742972,0.9446333390317793,0.7802535852146916,0.20236102071076117,0.4949755446865274,0.2977804106916335,0.3017524358071204
GIN,0.011878648289645247,0.0,0.10505352185786503,0.006659114017616117,0.0043167483954882875,0.19611060289798907,0.004846526655896504,0.0,0.0,0.9395733980152841,0.9221376952991615,0.0,0.0,0.14738995225418028,0.26490860791223286
