iso3,physicians_per_1000,nurses_midwives_per_1000,hospital_beds_per_1000,current_health_expenditure_per_capita_ppp,domestic_gov_health_expenditure_gdp,out_of_pocket_expenditure_share,uhc_service_coverage_index,measles_immunization_coverage,dpt_immunization_coverage,age65_share,population_density,life_expectancy,under5_mortality,adult_mortality_female,adult_mortality_male
CAF,0.004244205027750594,0.0014042842179173072,0.1825483468496569,0.0026927208644386114,0.03468950467788468,0.3716131846764362,0.0936555891238671,0.02380952380952383,0.013605442176870751,0.9716977276613783,0.9996942331073643,0.04888419142487599,0.25836901518100464,0.03741895954878442,0.0
CAN,0.28276433002192064,0.5590892871531018,0.18543356207111666,0.5276858111262336,0.49062504068370927,0.821975658338808,1.0,0.8401360544217684,0.8639455782312925,0.5441674771637266,0.9998888188119074,0.9057443565690658,0.9827753989879332,0.9276100807233768,0.9139349482932192
CHE,0.4959423534350077,1.0,0.34996880848409234,0.7863971544068227,0.23736843085906767,0.7452847532361834,0.9154078549848943,0.9251700680272107,0.9489795918367347,0.5017541815631881,0.9885908647784715,0.9451929311092506,0.9881276761385754,0.9653283956788373,0.9583875713180243
CHL,0.2772025558509398,0.17199028511573844,0.14893948845913912,0.21554987586471094,0.2825956267469171,0.602330219925764,0.8368580060422961,0.9149659863945577,0.9319727891156463,0.6887710446730244,0.9987583293941166,0.8683905716105869,0.9717789022966135,0.9071984250734866,0.8760152309788314
CHN,0.23091273727904485,0.14297224812090661,0.3237679351216469,0.07346658742387585,0.17931435947695085,0.5770260851935282,0.8338368580060423,1.0,1.0,0.7114606999863218,0.9920972940140323,0.7973349935329432,0.9629233164655508,0.9073951976305227,0.8574786314984575
CIV,0.013572128165663956,0.017265789564556794,0.1825483468496569,0.011862107650189132,0.04982209989250417,0.5276522385225475,0.299093655589124,0.5238095238095237,0.7142857142857143,0.9598322906268015,0.9955772360349242,0.3601137043686416,0.6168742701440251,0.3266708881063578,0.4390226259288677
CMR,0.011473345459633421,0.008540810571267434,0.19338739862757331,0.011042948271410417,0.01301023431042677,0.11061917591430319,0.31722054380664655,0.44557823129251706,0.5510204081632653,0.9506494408962771,0.9973562574719359,0.394871720623154,0.6083106267029974,0.4817388539071009,0.5061809248609985
COD,0.015087915675574855,0.03758186861885197,0.1825483468496569,0.0,0.025631577333927985,0.5359356846661858,0.2145015105740182,0.41156462585034015,0.5238095238095238,0.9419697291366819,0.9980393356804274,0.36456825157815514,0.5617944725574154,0.4664544755964726,0.5215431687309742
COG,0.007742176204468111,0.03662649492961317,0.1825483468496569,0.007364437334215342,0.054297800747192586,0.48789911932778346,0.2296072507552871,0.5578231292517005,0.5884353741496599,0.9541837510180932,0.99926358270704,0.47073415571127986,0.7622615803814715,0.4761480886017397,0.5398334698325065
COL,0.24879902989599376,0.062479137170942854,0.12071116656269494,0.11028147359147121,0.3431591127741791,0.8243065743546173,0.8368580060422961,0.9149659863945577,0.8809523809523809,0.8096210986633844,0.997761858337861,0.7732620991872745,0.9377189567925263,0.87396531207568,0.816607567994055
COM,0.02942959750011661,0.0740357056528195,0.1825483468496569,0.012186935085021522,0.03498064558703365,0.18578887038725955,0.365558912386707,0.6190476190476188,0.6394557823129251,0.9045946785457052,0.9781848409081312,0.49995656454508625,0.7802646944336318,0.6152028715737327,0.6301685167862224
CPV,0.07984702206053823,0.06877539509881789,0.1517467248908297,0.032160499532958485,0.18166005139705677,0.6632099873977088,0.6163141993957705,0.942176870748299,0.945578231292517,0.873002381672647,0.9932439134539183,0.7315640624698364,0.9282794861813937,0.8825277160208299,0.7435790400785331
CRI,0.24084697542092254,0.14733473761755128,0.07563942607610728,0.14772636139206163,0.3383378613405886,0.7402453889714464,0.8761329305135953,0.9183673469387754,0.9285714285714285,0.7581915707455192,0.9949225282191536,0.8634630605586766,0.9645776566757494,0.9084429415538876,0.8571321200256461
CUB,0.9563919593302553,0.43789783256788334,0.31097941359950093,0.28272704975663476,0.6751379080893439,0.8814636982964462,0.8942598187311179,1.0,1.0,0.6021622803537762,0.9942741148925021,0.7991785872859598,0.9768392370572208,0.8698279592354407,0.8295558760335798
CYP,0.3100834849120844,0.21455621165555908,0.162975670617592,0.25845063713824895,0.18791063374710978,0.49678248095704397,0.7673716012084594,0.8333333333333333,0.9693877551020409,0.6553734274048872,0.9927928875327563,0.8961651319472598,0.9953289217594395,0.9688479199928377,0.9491693781248224
CZE,0.46771605801968197,0.49035993415978935,0.5106051154086089,0.2916818384878888,0.39644872359957406,0.8359001022794716,0.8640483383685801,0.95578231292517,0.9591836734693876,0.47751869619907034,0.9927047532392167,0.8348268537993193,0.9929933826391593,0.9246487003685523,0.8683461063860795
DEU,0.4899258430110536,0.6447851560251852,0.6087024329382408,0.6086903526502838,0.55548647123691,0.8608949158732925,0.9184290030211482,0.9659863945578231,0.8707482993197281,0.41167374517653044,0.9873662533523032,0.8829354457325199,0.9896847022187623,0.9333388665900715,0.9066613831312428
DJI,0.19214355673709252,0.17011982457957808,0.09435433562071115,0.009128098289956497,0.08055481490980046,0.7098369527438927,0.31117824773413905,0.6734693877551019,0.6666666666666667,0.9082144204092931,0.9976555407233367,0.4657342522345132,0.7100038925652005,0.5808371506587683,0.5752298637842933
DMA,0.13122055874259597,0.3722446677486563,0.254678727386151,0.06644519001407555,0.22377571547051422,0.6217362660989767,0.7583081570996979,0.8299319727891156,0.9523809523809524,0.7084925847747224,0.9951543419622209,0.6302870600953648,0.8568509147528222,0.7894333136871633,0.7350718658443075
DNK,0.4739051350216876,0.6604394718970501,0.18855271366188397,0.5657365390486451,0.5513098256100917,0.8434447887208443,0.8761329305135953,0.9251700680272107,0.945578231292517,0.47329222524884945,0.9923482807089449,0.8841596428357872,0.989100817438692,0.9333141534490219,0.9223316764062737
DOM,0.16305209645072527,0.05864613188761126,0.09357454772301933,0.073892736333068,0.1599407774020841,0.659114757221807,0.7250755287009065,0.7380952380952379,0.7857142857142858,0.8533836649405284,0.9881983059925596,0.695189282060192,0.8391397430906968,0.8012275436816424,0.7340587961513936
DZA,0.17109743015717552,0.07771907409325829,0.11228945726762321,0.07860949539085231,0.24276563930666706,0.5996402506569779,0.6706948640483383,0.8027210884353742,0.8673469387755103,0.8729547486504654,0.9991655535308249,0.74938225130789,0.8911054885169327,0.8698815820886614,0.8972967517901622
ECU,0.24681684622918712,0.14122840337488637,0.09731752963194008,0.08760467520912592,0.30043294331863224,0.6411470680741677,0.812688821752266,0.7346938775510204,0.7312925170068028,0.8281582330274072,0.9964649157754802,0.7780158684195287,0.937816270922538,0.8519864702547038,0.8143061954628168
