iso3,country,conversion_profile,peer_group_type,peer_group_value,block,country_block_score,peer_median_block_score,block_gap_country_minus_peer,negative_gap_is_bottleneck,n_peer_countries,n_validation_countries,expanded_feature_missing_rate
HUN,Hungary,capacity under-realizers,same_income_group,High income,equity_access,0.7555947538089919,0.779996311641858,-0.024401557832866128,True,56,106,0.0769230769230769
HUN,Hungary,capacity under-realizers,same_region,Europe & Central Asia,equity_access,0.7555947538089919,0.7530172216525302,0.002577532156461726,True,49,106,0.0769230769230769
HUN,Hungary,capacity under-realizers,same_capacity_quartile,Q3,equity_access,0.7555947538089919,0.7888950089934026,-0.03330025518441071,True,26,106,0.0769230769230769
KAZ,Kazakhstan,capacity under-realizers,same_income_group,Upper middle income,capacity,0.4097274500671538,0.3467191820439355,0.0630082680232183,True,37,106,0.0
KAZ,Kazakhstan,capacity under-realizers,same_region,Europe & Central Asia,capacity,0.4097274500671538,0.592121438040106,-0.1823939879729522,True,49,106,0.0
KAZ,Kazakhstan,capacity under-realizers,same_capacity_quartile,Q3,capacity,0.4097274500671538,0.5381401960072334,-0.12841274594007962,True,26,106,0.0
KAZ,Kazakhstan,capacity under-realizers,same_income_group,Upper middle income,preparedness,0.9305901961000154,0.8513215977301716,0.07926859836984379,True,37,106,0.0
KAZ,Kazakhstan,capacity under-realizers,same_region,Europe & Central Asia,preparedness,0.9305901961000154,0.9240148867420244,0.006575309357990999,True,49,106,0.0
KAZ,Kazakhstan,capacity under-realizers,same_capacity_quartile,Q3,preparedness,0.9305901961000154,0.9369098011569197,-0.0063196050569043205,True,26,106,0.0
KAZ,Kazakhstan,capacity under-realizers,same_income_group,Upper middle income,vulnerability,0.6673311737790726,0.681467035750128,-0.01413586197105543,True,37,106,0.0
KAZ,Kazakhstan,capacity under-realizers,same_region,Europe & Central Asia,vulnerability,0.6673311737790726,0.7031982734362339,-0.03586709965716128,True,49,106,0.0
KAZ,Kazakhstan,capacity under-realizers,same_capacity_quartile,Q3,vulnerability,0.6673311737790726,0.7045631492998978,-0.037231975520825245,True,26,106,0.0
KAZ,Kazakhstan,capacity under-realizers,same_income_group,Upper middle income,equity_access,0.8283947122055891,0.729348274020286,0.09904643818530312,True,37,106,0.0
KAZ,Kazakhstan,capacity under-realizers,same_region,Europe & Central Asia,equity_access,0.8283947122055891,0.7530172216525302,0.07537749055305898,True,49,106,0.0
KAZ,Kazakhstan,capacity under-realizers,same_capacity_quartile,Q3,equity_access,0.8283947122055891,0.7888950089934026,0.03949970321218654,True,26,106,0.0
ITA,Italy,capacity under-realizers,same_income_group,High income,capacity,0.6492379606677942,0.5973368179395688,0.051901142728225325,True,56,106,0.0384615384615384
ITA,Italy,capacity under-realizers,same_region,Europe & Central Asia,capacity,0.6492379606677942,0.592121438040106,0.05711652262768818,True,49,106,0.0384615384615384
ITA,Italy,capacity under-realizers,same_capacity_quartile,Q3,capacity,0.6492379606677942,0.5381401960072334,0.11109776466056076,True,26,106,0.0384615384615384
ITA,Italy,capacity under-realizers,same_income_group,High income,preparedness,0.908578032959132,0.9369098011569197,-0.02833176819778771,True,56,106,0.0384615384615384
ITA,Italy,capacity under-realizers,same_region,Europe & Central Asia,preparedness,0.908578032959132,0.9240148867420244,-0.01543685378289239,True,49,106,0.0384615384615384
ITA,Italy,capacity under-realizers,same_capacity_quartile,Q3,preparedness,0.908578032959132,0.9369098011569197,-0.02833176819778771,True,26,106,0.0384615384615384
ITA,Italy,capacity under-realizers,same_income_group,High income,vulnerability,0.7573050759114517,0.7274946021164743,0.029810473794977366,True,56,106,0.0384615384615384
ITA,Italy,capacity under-realizers,same_region,Europe & Central Asia,vulnerability,0.7573050759114517,0.7031982734362339,0.05410680247521782,True,49,106,0.0384615384615384
ITA,Italy,capacity under-realizers,same_capacity_quartile,Q3,vulnerability,0.7573050759114517,0.7045631492998978,0.05274192661155386,True,26,106,0.0384615384615384
ITA,Italy,capacity under-realizers,same_income_group,High income,equity_access,0.7404520908242386,0.779996311641858,-0.039544220817619435,True,56,106,0.0384615384615384
ITA,Italy,capacity under-realizers,same_region,Europe & Central Asia,equity_access,0.7404520908242386,0.7530172216525302,-0.012565130828291582,True,49,106,0.0384615384615384
ITA,Italy,capacity under-realizers,same_capacity_quartile,Q3,equity_access,0.7404520908242386,0.7888950089934026,-0.04844291816916402,True,26,106,0.0384615384615384
QAT,Qatar,capacity under-realizers,same_income_group,High income,capacity,0.3429346613064137,0.5973368179395688,-0.25440215663315513,True,56,106,0.0
QAT,Qatar,capacity under-realizers,same_region,"Middle East, North Africa, Afghanistan & Pakistan",capacity,0.3429346613064137,0.3176807706933734,0.025253890613040286,True,13,106,0.0
QAT,Qatar,capacity under-realizers,same_capacity_quartile,Q3,capacity,0.3429346613064137,0.5381401960072334,-0.1952055347008197,True,26,106,0.0
QAT,Qatar,capacity under-realizers,same_income_group,High income,preparedness,0.9774170852937168,0.9369098011569197,0.04050728413679716,True,56,106,0.0
QAT,Qatar,capacity under-realizers,same_region,"Middle East, North Africa, Afghanistan & Pakistan",preparedness,0.9774170852937168,0.9592596257996054,0.018157459494111405,True,13,106,0.0
QAT,Qatar,capacity under-realizers,same_capacity_quartile,Q3,preparedness,0.9774170852937168,0.9369098011569197,0.04050728413679716,True,26,106,0.0
QAT,Qatar,capacity under-realizers,same_income_group,High income,vulnerability,0.7087091624784967,0.7274946021164743,-0.01878543963797763,True,56,106,0.0
QAT,Qatar,capacity under-realizers,same_region,"Middle East, North Africa, Afghanistan & Pakistan",vulnerability,0.7087091624784967,0.7206501324705947,-0.011940969992098038,True,13,106,0.0
QAT,Qatar,capacity under-realizers,same_capacity_quartile,Q3,vulnerability,0.7087091624784967,0.7045631492998978,0.004146013178598862,True,26,106,0.0
QAT,Qatar,capacity under-realizers,same_income_group,High income,equity_access,0.9576354765295764,0.779996311641858,0.17763916488771836,True,56,106,0.0
QAT,Qatar,capacity under-realizers,same_region,"Middle East, North Africa, Afghanistan & Pakistan",equity_access,0.9576354765295764,0.7423952812370581,0.21524019529251825,True,13,106,0.0
QAT,Qatar,capacity under-realizers,same_capacity_quartile,Q3,equity_access,0.9576354765295764,0.7888950089934026,0.16874046753617378,True,26,106,0.0
CHL,Chile,capacity under-realizers,same_income_group,High income,capacity,0.4368623179100732,0.5973368179395688,-0.16047450002949565,True,56,106,0.0384615384615384
CHL,Chile,capacity under-realizers,same_region,Latin America & Caribbean ,capacity,0.4368623179100732,0.3548721191849168,0.0819901987251564,True,24,106,0.0384615384615384
CHL,Chile,capacity under-realizers,same_capacity_quartile,Q3,capacity,0.4368623179100732,0.5381401960072334,-0.10127787809716021,True,26,106,0.0384615384615384
CHL,Chile,capacity under-realizers,same_income_group,High income,preparedness,0.9197557906003184,0.9369098011569197,-0.017154010556601262,True,56,106,0.0384615384615384
CHL,Chile,capacity under-realizers,same_region,Latin America & Caribbean ,preparedness,0.9197557906003184,0.8582841003558341,0.06147169024448429,True,24,106,0.0384615384615384
CHL,Chile,capacity under-realizers,same_capacity_quartile,Q3,preparedness,0.9197557906003184,0.9369098011569197,-0.017154010556601262,True,26,106,0.0384615384615384
CHL,Chile,capacity under-realizers,same_income_group,High income,vulnerability,0.7529887957924098,0.7274946021164743,0.025494193675935528,True,56,106,0.0384615384615384
CHL,Chile,capacity under-realizers,same_region,Latin America & Caribbean ,vulnerability,0.7529887957924098,0.698661570294468,0.05432722549794189,True,24,106,0.0384615384615384
CHL,Chile,capacity under-realizers,same_capacity_quartile,Q3,vulnerability,0.7529887957924098,0.7045631492998978,0.04842564649251202,True,26,106,0.0384615384615384
CHL,Chile,capacity under-realizers,same_income_group,High income,equity_access,0.6831962511807274,0.779996311641858,-0.09680006046113065,True,56,106,0.0384615384615384
CHL,Chile,capacity under-realizers,same_region,Latin America & Caribbean ,equity_access,0.6831962511807274,0.7295479798583733,-0.04635172867764592,True,24,106,0.0384615384615384
CHL,Chile,capacity under-realizers,same_capacity_quartile,Q3,equity_access,0.6831962511807274,0.7888950089934026,-0.10569875781267524,True,26,106,0.0384615384615384
POL,Poland,capacity under-realizers,same_income_group,High income,capacity,0.5407322335707355,0.5973368179395688,-0.05660458436883331,True,56,106,0.0769230769230769
POL,Poland,capacity under-realizers,same_region,Europe & Central Asia,capacity,0.5407322335707355,0.592121438040106,-0.05138920446937045,True,49,106,0.0769230769230769
POL,Poland,capacity under-realizers,same_capacity_quartile,Q3,capacity,0.5407322335707355,0.5381401960072334,0.0025920375635021253,True,26,106,0.0769230769230769
POL,Poland,capacity under-realizers,same_income_group,High income,preparedness,0.9361927703656184,0.9369098011569197,-0.0007170307913012541,True,56,106,0.0769230769230769
POL,Poland,capacity under-realizers,same_region,Europe & Central Asia,preparedness,0.9361927703656184,0.9240148867420244,0.012177883623594066,True,49,106,0.0769230769230769
POL,Poland,capacity under-realizers,same_capacity_quartile,Q3,preparedness,0.9361927703656184,0.9369098011569197,-0.0007170307913012541,True,26,106,0.0769230769230769
POL,Poland,capacity under-realizers,same_income_group,High income,vulnerability,0.6856895491234622,0.7274946021164743,-0.04180505299301207,True,56,106,0.0769230769230769
POL,Poland,capacity under-realizers,same_region,Europe & Central Asia,vulnerability,0.6856895491234622,0.7031982734362339,-0.017508724312771617,True,49,106,0.0769230769230769
POL,Poland,capacity under-realizers,same_capacity_quartile,Q3,vulnerability,0.6856895491234622,0.7045631492998978,-0.01887360017643558,True,26,106,0.0769230769230769
POL,Poland,capacity under-realizers,same_income_group,High income,equity_access,0.7797130175203245,0.779996311641858,-0.000283294121533495,True,56,106,0.0769230769230769
POL,Poland,capacity under-realizers,same_region,Europe & Central Asia,equity_access,0.7797130175203245,0.7530172216525302,0.02669579586779436,True,49,106,0.0769230769230769
POL,Poland,capacity under-realizers,same_capacity_quartile,Q3,equity_access,0.7797130175203245,0.7888950089934026,-0.009181991473078077,True,26,106,0.0769230769230769
ARE,United Arab Emirates,capacity under-realizers,same_income_group,High income,capacity,0.3453668031427175,0.5973368179395688,-0.2519700147968513,True,56,106,0.0384615384615384
ARE,United Arab Emirates,capacity under-realizers,same_region,"Middle East, North Africa, Afghanistan & Pakistan",capacity,0.3453668031427175,0.3176807706933734,0.02768603244934409,True,13,106,0.0384615384615384
ARE,United Arab Emirates,capacity under-realizers,same_capacity_quartile,Q3,capacity,0.3453668031427175,0.5381401960072334,-0.1927733928645159,True,26,106,0.0384615384615384
ARE,United Arab Emirates,capacity under-realizers,same_income_group,High income,preparedness,0.9974899598393574,0.9369098011569197,0.06058015868243771,True,56,106,0.0384615384615384
ARE,United Arab Emirates,capacity under-realizers,same_region,"Middle East, North Africa, Afghanistan & Pakistan",preparedness,0.9974899598393574,0.9592596257996054,0.038230334039751956,True,13,106,0.0384615384615384
ARE,United Arab Emirates,capacity under-realizers,same_capacity_quartile,Q3,preparedness,0.9974899598393574,0.9369098011569197,0.06058015868243771,True,26,106,0.0384615384615384
ARE,United Arab Emirates,capacity under-realizers,same_income_group,High income,vulnerability,0.7977547814356623,0.7274946021164743,0.07026017931918793,True,56,106,0.0384615384615384
ARE,United Arab Emirates,capacity under-realizers,same_region,"Middle East, North Africa, Afghanistan & Pakistan",vulnerability,0.7977547814356623,0.7206501324705947,0.07710464896506752,True,13,106,0.0384615384615384
ARE,United Arab Emirates,capacity under-realizers,same_capacity_quartile,Q3,vulnerability,0.7977547814356623,0.7045631492998978,0.09319163213576442,True,26,106,0.0384615384615384
ARE,United Arab Emirates,capacity under-realizers,same_income_group,High income,equity_access,0.8080025445532645,0.779996311641858,0.02800623291140647,True,56,106,0.0384615384615384
ARE,United Arab Emirates,capacity under-realizers,same_region,"Middle East, North Africa, Afghanistan & Pakistan",equity_access,0.8080025445532645,0.7423952812370581,0.06560726331620637,True,13,106,0.0384615384615384
ARE,United Arab Emirates,capacity under-realizers,same_capacity_quartile,Q3,equity_access,0.8080025445532645,0.7888950089934026,0.019107535559861888,True,26,106,0.0384615384615384
ARG,Argentina,capacity under-realizers,same_income_group,Upper middle income,capacity,0.6546176521084986,0.3467191820439355,0.30789847006456317,True,37,106,0.0384615384615384
ARG,Argentina,capacity under-realizers,same_region,Latin America & Caribbean ,capacity,0.6546176521084986,0.3548721191849168,0.29974553292358186,True,24,106,0.0384615384615384
ARG,Argentina,capacity under-realizers,same_capacity_quartile,Q3,capacity,0.6546176521084986,0.5381401960072334,0.11647745610126525,True,26,106,0.0384615384615384
ARG,Argentina,capacity under-realizers,same_income_group,Upper middle income,preparedness,0.8513215977301716,0.8513215977301716,0.0,True,37,106,0.0384615384615384
ARG,Argentina,capacity under-realizers,same_region,Latin America & Caribbean ,preparedness,0.8513215977301716,0.8582841003558341,-0.006962502625662559,True,24,106,0.0384615384615384
ARG,Argentina,capacity under-realizers,same_capacity_quartile,Q3,preparedness,0.8513215977301716,0.9369098011569197,-0.08558820342674811,True,26,106,0.0384615384615384
ARG,Argentina,capacity under-realizers,same_income_group,Upper middle income,vulnerability,0.7004171361212989,0.681467035750128,0.01895010037117084,True,37,106,0.0384615384615384
ARG,Argentina,capacity under-realizers,same_region,Latin America & Caribbean ,vulnerability,0.7004171361212989,0.698661570294468,0.001755565826830896,True,24,106,0.0384615384615384
ARG,Argentina,capacity under-realizers,same_capacity_quartile,Q3,vulnerability,0.7004171361212989,0.7045631492998978,-0.004146013178598973,True,26,106,0.0384615384615384
ARG,Argentina,capacity under-realizers,same_income_group,Upper middle income,equity_access,0.7515536868011014,0.729348274020286,0.022205412780815337,True,37,106,0.0384615384615384
ARG,Argentina,capacity under-realizers,same_region,Latin America & Caribbean ,equity_access,0.7515536868011014,0.7295479798583733,0.022005706942728076,True,24,106,0.0384615384615384
ARG,Argentina,capacity under-realizers,same_capacity_quartile,Q3,equity_access,0.7515536868011014,0.7888950089934026,-0.03734132219230124,True,26,106,0.0384615384615384
CZE,Czechia,capacity under-realizers,same_income_group,High income,capacity,0.7306943708589259,0.5973368179395688,0.13335755291935703,True,56,106,0.0769230769230769
CZE,Czechia,capacity under-realizers,same_region,Europe & Central Asia,capacity,0.7306943708589259,0.592121438040106,0.13857293281881988,True,49,106,0.0769230769230769
CZE,Czechia,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,capacity,0.7306943708589259,0.7553247390699022,-0.024630368210976306,True,27,106,0.0769230769230769
CZE,Czechia,capacity under-realizers,same_income_group,High income,preparedness,0.9562019417740776,0.9369098011569197,0.019292140617157894,True,56,106,0.0769230769230769
CZE,Czechia,capacity under-realizers,same_region,Europe & Central Asia,preparedness,0.9562019417740776,0.9240148867420244,0.03218705503205321,True,49,106,0.0769230769230769
CZE,Czechia,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,preparedness,0.9562019417740776,0.9423188888894608,0.013883052884616776,True,27,106,0.0769230769230769
CZE,Czechia,capacity under-realizers,same_income_group,High income,vulnerability,0.7031982734362339,0.7274946021164743,-0.024296328680240453,True,56,106,0.0769230769230769
CZE,Czechia,capacity under-realizers,same_region,Europe & Central Asia,vulnerability,0.7031982734362339,0.7031982734362339,0.0,True,49,106,0.0769230769230769
CZE,Czechia,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,vulnerability,0.7031982734362339,0.7646785951566378,-0.06148032172040396,True,27,106,0.0769230769230769
CZE,Czechia,capacity under-realizers,same_income_group,High income,equity_access,0.8489921305310624,0.779996311641858,0.06899581888920436,True,56,106,0.0769230769230769
CZE,Czechia,capacity under-realizers,same_region,Europe & Central Asia,equity_access,0.8489921305310624,0.7530172216525302,0.09597490887853222,True,49,106,0.0769230769230769
CZE,Czechia,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,equity_access,0.8489921305310624,0.7939363430120309,0.05505578751903151,True,27,106,0.0769230769230769
MDV,Maldives,capacity under-realizers,same_income_group,Upper middle income,capacity,0.5428082750870333,0.3467191820439355,0.19608909304309785,True,37,106,0.0
MDV,Maldives,capacity under-realizers,same_region,South Asia,capacity,0.5428082750870333,0.440928646277994,0.10187962880903934,True,2,106,0.0
MDV,Maldives,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,capacity,0.5428082750870333,0.7553247390699022,-0.21251646398286883,True,27,106,0.0
MDV,Maldives,capacity under-realizers,same_income_group,Upper middle income,preparedness,0.9702682370087844,0.8513215977301716,0.11894663927861282,True,37,106,0.0
MDV,Maldives,capacity under-realizers,same_region,South Asia,preparedness,0.9702682370087844,0.9193603304263418,0.0509079065824426,True,2,106,0.0
MDV,Maldives,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,preparedness,0.9702682370087844,0.9423188888894608,0.02794934811932359,True,27,106,0.0
MDV,Maldives,capacity under-realizers,same_income_group,Upper middle income,vulnerability,0.7980405859266773,0.681467035750128,0.11657355017654925,True,37,106,0.0
MDV,Maldives,capacity under-realizers,same_region,South Asia,vulnerability,0.7980405859266773,0.7032790880227292,0.09476149790394806,True,2,106,0.0
MDV,Maldives,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,vulnerability,0.7980405859266773,0.7646785951566378,0.03336199077003943,True,27,106,0.0
MDV,Maldives,capacity under-realizers,same_income_group,Upper middle income,equity_access,0.8335734297847213,0.729348274020286,0.10422515576443525,True,37,106,0.0
MDV,Maldives,capacity under-realizers,same_region,South Asia,equity_access,0.8335734297847213,0.7414236860306483,0.09214974375407292,True,2,106,0.0
MDV,Maldives,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,equity_access,0.8335734297847213,0.7939363430120309,0.0396370867726904,True,27,106,0.0
KWT,Kuwait,capacity under-realizers,same_income_group,High income,capacity,0.395799648377058,0.5973368179395688,-0.20153716956251083,True,56,106,0.0384615384615384
KWT,Kuwait,capacity under-realizers,same_region,"Middle East, North Africa, Afghanistan & Pakistan",capacity,0.395799648377058,0.3176807706933734,0.07811887768368458,True,13,106,0.0384615384615384
KWT,Kuwait,capacity under-realizers,same_capacity_quartile,Q3,capacity,0.395799648377058,0.5381401960072334,-0.1423405476301754,True,26,106,0.0384615384615384
KWT,Kuwait,capacity under-realizers,same_income_group,High income,preparedness,0.9581999257779844,0.9369098011569197,0.02129012462106472,True,56,106,0.0384615384615384
KWT,Kuwait,capacity under-realizers,same_region,"Middle East, North Africa, Afghanistan & Pakistan",preparedness,0.9581999257779844,0.9592596257996054,-0.001059700021621035,True,13,106,0.0384615384615384
KWT,Kuwait,capacity under-realizers,same_capacity_quartile,Q3,preparedness,0.9581999257779844,0.9369098011569197,0.02129012462106472,True,26,106,0.0384615384615384
KWT,Kuwait,capacity under-realizers,same_income_group,High income,vulnerability,0.7128524493659094,0.7274946021164743,-0.014642152750564907,True,56,106,0.0384615384615384
KWT,Kuwait,capacity under-realizers,same_region,"Middle East, North Africa, Afghanistan & Pakistan",vulnerability,0.7128524493659094,0.7206501324705947,-0.007797683104685316,True,13,106,0.0384615384615384
KWT,Kuwait,capacity under-realizers,same_capacity_quartile,Q3,vulnerability,0.7128524493659094,0.7045631492998978,0.008289300066011585,True,26,106,0.0384615384615384
KWT,Kuwait,capacity under-realizers,same_income_group,High income,equity_access,0.880189876726894,0.779996311641858,0.10019356508503596,True,56,106,0.0384615384615384
KWT,Kuwait,capacity under-realizers,same_region,"Middle East, North Africa, Afghanistan & Pakistan",equity_access,0.880189876726894,0.7423952812370581,0.13779459548983586,True,13,106,0.0384615384615384
KWT,Kuwait,capacity under-realizers,same_capacity_quartile,Q3,equity_access,0.880189876726894,0.7888950089934026,0.09129486773349138,True,26,106,0.0384615384615384
COL,Colombia,capacity under-realizers,same_income_group,Upper middle income,capacity,0.354941997831947,0.3467191820439355,0.00822281578801154,True,37,106,0.0
COL,Colombia,capacity under-realizers,same_region,Latin America & Caribbean ,capacity,0.354941997831947,0.3548721191849168,6.987864703023039e-05,True,24,106,0.0
COL,Colombia,capacity under-realizers,same_capacity_quartile,Q3,capacity,0.354941997831947,0.5381401960072334,-0.18319819817528638,True,26,106,0.0
COL,Colombia,capacity under-realizers,same_income_group,Upper middle income,preparedness,0.8893699607554202,0.8513215977301716,0.03804836302524861,True,37,106,0.0
COL,Colombia,capacity under-realizers,same_region,Latin America & Caribbean ,preparedness,0.8893699607554202,0.8582841003558341,0.03108586039958605,True,24,106,0.0
COL,Colombia,capacity under-realizers,same_capacity_quartile,Q3,preparedness,0.8893699607554202,0.9369098011569197,-0.0475398404014995,True,26,106,0.0
COL,Colombia,capacity under-realizers,same_income_group,Upper middle income,vulnerability,0.7619853913866848,0.681467035750128,0.08051835563655674,True,37,106,0.0
COL,Colombia,capacity under-realizers,same_region,Latin America & Caribbean ,vulnerability,0.7619853913866848,0.698661570294468,0.06332382109221679,True,24,106,0.0
COL,Colombia,capacity under-realizers,same_capacity_quartile,Q3,vulnerability,0.7619853913866848,0.7045631492998978,0.05742224208678692,True,26,106,0.0
COL,Colombia,capacity under-realizers,same_income_group,Upper middle income,equity_access,0.8344675883695621,0.729348274020286,0.10511931434927613,True,37,106,0.0
COL,Colombia,capacity under-realizers,same_region,Latin America & Caribbean ,equity_access,0.8344675883695621,0.7295479798583733,0.10491960851118887,True,24,106,0.0
COL,Colombia,capacity under-realizers,same_capacity_quartile,Q3,equity_access,0.8344675883695621,0.7888950089934026,0.04557257937615955,True,26,106,0.0
ROU,Romania,capacity under-realizers,same_income_group,High income,capacity,0.5402628949409131,0.5973368179395688,-0.05707392299865577,True,56,106,0.0384615384615384
ROU,Romania,capacity under-realizers,same_region,Europe & Central Asia,capacity,0.5402628949409131,0.592121438040106,-0.05185854309919291,True,49,106,0.0384615384615384
ROU,Romania,capacity under-realizers,same_capacity_quartile,Q3,capacity,0.5402628949409131,0.5381401960072334,0.0021226989336796676,True,26,106,0.0384615384615384
ROU,Romania,capacity under-realizers,same_income_group,High income,preparedness,0.814117375244629,0.9369098011569197,-0.12279242591229067,True,56,106,0.0384615384615384
ROU,Romania,capacity under-realizers,same_region,Europe & Central Asia,preparedness,0.814117375244629,0.9240148867420244,-0.10989751149739535,True,49,106,0.0384615384615384
ROU,Romania,capacity under-realizers,same_capacity_quartile,Q3,preparedness,0.814117375244629,0.9369098011569197,-0.12279242591229067,True,26,106,0.0384615384615384
ROU,Romania,capacity under-realizers,same_income_group,High income,vulnerability,0.6551166902891886,0.7274946021164743,-0.0723779118272857,True,56,106,0.0384615384615384
ROU,Romania,capacity under-realizers,same_region,Europe & Central Asia,vulnerability,0.6551166902891886,0.7031982734362339,-0.04808158314704525,True,49,106,0.0384615384615384
ROU,Romania,capacity under-realizers,same_capacity_quartile,Q3,vulnerability,0.6551166902891886,0.7045631492998978,-0.04944645901070921,True,26,106,0.0384615384615384
ROU,Romania,capacity under-realizers,same_income_group,High income,equity_access,0.8018396147865335,0.779996311641858,0.02184330314467553,True,56,106,0.0384615384615384
ROU,Romania,capacity under-realizers,same_region,Europe & Central Asia,equity_access,0.8018396147865335,0.7530172216525302,0.04882239313400338,True,49,106,0.0384615384615384
ROU,Romania,capacity under-realizers,same_capacity_quartile,Q3,equity_access,0.8018396147865335,0.7888950089934026,0.012944605793130948,True,26,106,0.0384615384615384
HRV,Croatia,capacity under-realizers,same_income_group,High income,capacity,0.5929113746534783,0.5973368179395688,-0.0044254432860905135,True,56,106,0.0384615384615384
HRV,Croatia,capacity under-realizers,same_region,Europe & Central Asia,capacity,0.5929113746534783,0.592121438040106,0.000789936613372344,True,49,106,0.0384615384615384
HRV,Croatia,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,capacity,0.5929113746534783,0.7553247390699022,-0.16241336441642384,True,27,106,0.0384615384615384
HRV,Croatia,capacity under-realizers,same_income_group,High income,preparedness,0.9152107996414532,0.9369098011569197,-0.021699001515466443,True,56,106,0.0384615384615384
HRV,Croatia,capacity under-realizers,same_region,Europe & Central Asia,preparedness,0.9152107996414532,0.9240148867420244,-0.008804087100571123,True,49,106,0.0384615384615384
HRV,Croatia,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,preparedness,0.9152107996414532,0.9423188888894608,-0.02710808924800756,True,27,106,0.0384615384615384
HRV,Croatia,capacity under-realizers,same_income_group,High income,vulnerability,0.7116733195238027,0.7274946021164743,-0.01582128259267157,True,56,106,0.0384615384615384
HRV,Croatia,capacity under-realizers,same_region,Europe & Central Asia,vulnerability,0.7116733195238027,0.7031982734362339,0.008475046087568883,True,49,106,0.0384615384615384
HRV,Croatia,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,vulnerability,0.7116733195238027,0.7646785951566378,-0.05300527563283508,True,27,106,0.0384615384615384
HRV,Croatia,capacity under-realizers,same_income_group,High income,equity_access,0.8571043348420216,0.779996311641858,0.07710802320016363,True,56,106,0.0384615384615384
HRV,Croatia,capacity under-realizers,same_region,Europe & Central Asia,equity_access,0.8571043348420216,0.7530172216525302,0.10408711318949149,True,49,106,0.0384615384615384
HRV,Croatia,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,equity_access,0.8571043348420216,0.7939363430120309,0.06316799182999078,True,27,106,0.0384615384615384
USA,United States,capacity under-realizers,same_income_group,High income,capacity,0.8550311559518963,0.5973368179395688,0.25769433801232744,True,56,106,0.0769230769230769
USA,United States,capacity under-realizers,same_region,North America,capacity,0.8550311559518963,0.440928646277994,0.4141025096739023,True,2,106,0.0769230769230769
USA,United States,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,capacity,0.8550311559518963,0.7553247390699022,0.09970641688199411,True,27,106,0.0769230769230769
USA,United States,capacity under-realizers,same_income_group,High income,preparedness,0.9138985755857656,0.9369098011569197,-0.023011225571154093,True,56,106,0.0769230769230769
USA,United States,capacity under-realizers,same_region,North America,preparedness,0.9138985755857656,0.9193603304263418,-0.005461754840576205,True,2,106,0.0769230769230769
USA,United States,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,preparedness,0.9138985755857656,0.9423188888894608,-0.02842031330369521,True,27,106,0.0769230769230769
USA,United States,capacity under-realizers,same_income_group,High income,vulnerability,0.7324631956840566,0.7274946021164743,0.00496859356758228,True,56,106,0.0769230769230769
USA,United States,capacity under-realizers,same_region,North America,vulnerability,0.7324631956840566,0.7032790880227292,0.029184107661327396,True,2,106,0.0769230769230769
USA,United States,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,vulnerability,0.7324631956840566,0.7646785951566378,-0.03221539947258123,True,27,106,0.0769230769230769
USA,United States,capacity under-realizers,same_income_group,High income,equity_access,0.721550053432473,0.779996311641858,-0.05844625820938498,True,56,106,0.0769230769230769
USA,United States,capacity under-realizers,same_region,North America,equity_access,0.721550053432473,0.7414236860306483,-0.019873632598175317,True,2,106,0.0769230769230769
USA,United States,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,equity_access,0.721550053432473,0.7939363430120309,-0.07238628957955784,True,27,106,0.0769230769230769
SVK,Slovak Republic,capacity under-realizers,same_income_group,High income,capacity,0.5938029528903954,0.5973368179395688,-0.0035338650491734125,True,56,106,0.0384615384615384
SVK,Slovak Republic,capacity under-realizers,same_region,Europe & Central Asia,capacity,0.5938029528903954,0.592121438040106,0.001681514850289445,True,49,106,0.0384615384615384
SVK,Slovak Republic,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,capacity,0.5938029528903954,0.7553247390699022,-0.16152178617950674,True,27,106,0.0384615384615384
SVK,Slovak Republic,capacity under-realizers,same_income_group,High income,preparedness,0.962316136506726,0.9369098011569197,0.025406335349806297,True,56,106,0.0384615384615384
SVK,Slovak Republic,capacity under-realizers,same_region,Europe & Central Asia,preparedness,0.962316136506726,0.9240148867420244,0.03830124976470162,True,49,106,0.0384615384615384
SVK,Slovak Republic,capacity under-realizers,same_capacity_quartile,Q4_high_capacity,preparedness,0.962316136506726,0.9423188888894608,0.01999724761726518,True,27,106,0.0384615384615384
SVK,Slovak Republic,capacity under-realizers,same_income_group,High income,vulnerability,0.7173988313513748,0.7274946021164743,-0.010095770765099488,True,56,106,0.0384615384615384
