scenario,iso3,country,n,coverage_count,missing_count_from_full_validation,missing_rate_from_full_validation,baseline_conversion_efficiency,conversion_efficiency_zscore,efficiency_delta_vs_baseline,baseline_profile,conversion_profile,profile_stable
leave_region_out::Latin America & Caribbean ,TUN,Tunisia,82,82,24,0.2264150943396226,-0.4489517211649329,-1.0833163649777187,-0.6343646438127857,structurally vulnerable systems,structurally vulnerable systems,True
leave_region_out::Latin America & Caribbean ,IRN,"Iran, Islamic Rep.",82,82,24,0.2264150943396226,-0.1362060818612195,0.15043328681051846,0.28663936867173795,structurally vulnerable systems,adaptive over-performers,False
leave_region_out::Latin America & Caribbean ,ALB,Albania,82,82,24,0.2264150943396226,-1.0962818877303866,-1.1612775109011881,-0.06499562317080154,structurally vulnerable systems,structurally vulnerable systems,True
leave_region_out::Latin America & Caribbean ,UZB,Uzbekistan,82,82,24,0.2264150943396226,0.9972041778784172,1.0668529552182888,0.06964877733987163,adaptive over-performers,adaptive over-performers,True
leave_region_out::Latin America & Caribbean ,BIH,Bosnia and Herzegovina,82,82,24,0.2264150943396226,-0.9596367221199305,-0.8729170170126578,0.08671970510727267,structurally vulnerable systems,structurally vulnerable systems,True
leave_region_out::Latin America & Caribbean ,PSE,West Bank and Gaza,82,82,24,0.2264150943396226,0.4050347160567432,0.6867692090761596,0.2817344930194164,adaptive over-performers,adaptive over-performers,True
leave_region_out::Latin America & Caribbean ,THA,Thailand,82,82,24,0.2264150943396226,0.6306762709903058,0.5129482771827664,-0.1177279938075394,uncertain / data-limited systems,uncertain / data-limited systems,True
leave_region_out::Latin America & Caribbean ,MDA,Moldova,82,82,24,0.2264150943396226,-0.1113311654121229,0.5401489738917777,0.6514801393039007,uncertain / data-limited systems,adaptive over-performers,False
leave_region_out::Latin America & Caribbean ,GEO,Georgia,82,82,24,0.2264150943396226,-1.0003330580650351,-0.6619182540876672,0.3384148039773679,uncertain / data-limited systems,uncertain / data-limited systems,True
leave_region_out::Latin America & Caribbean ,KGZ,Kyrgyz Republic,82,82,24,0.2264150943396226,0.6296783426338252,0.38255717927953165,-0.24712116335429352,adaptive over-performers,adaptive over-performers,True
leave_region_out::Latin America & Caribbean ,DZA,Algeria,82,82,24,0.2264150943396226,-0.0257879676045457,0.06375561518286119,0.08954358278740689,structurally vulnerable systems,adaptive over-performers,False
leave_region_out::Latin America & Caribbean ,MNE,Montenegro,82,82,24,0.2264150943396226,-0.1155108656131252,0.06732201129556462,0.18283287690868982,uncertain / data-limited systems,uncertain / data-limited systems,True
leave_region_out::Latin America & Caribbean ,MYS,Malaysia,82,82,24,0.2264150943396226,0.6108603240717282,0.4894918201137287,-0.12136850395799947,adaptive over-performers,adaptive over-performers,True
leave_region_out::Latin America & Caribbean ,TJK,Tajikistan,82,82,24,0.2264150943396226,0.8731159431863904,0.7940887996153609,-0.07902714357102947,adaptive over-performers,adaptive over-performers,True
leave_region_out::Latin America & Caribbean ,MUS,Mauritius,82,82,24,0.2264150943396226,0.5926717018181917,0.21784534328216948,-0.37482635853602225,uncertain / data-limited systems,uncertain / data-limited systems,True
leave_region_out::Latin America & Caribbean ,ARM,Armenia,82,82,24,0.2264150943396226,-1.948283078005972,-1.6286335247588197,0.31964955324715216,uncertain / data-limited systems,uncertain / data-limited systems,True
leave_region_out::Latin America & Caribbean ,BTN,Bhutan,82,82,24,0.2264150943396226,0.9503579149734344,0.3145881218625107,-0.6357697931109236,uncertain / data-limited systems,uncertain / data-limited systems,True
leave_region_out::Latin America & Caribbean ,LBN,Lebanon,82,82,24,0.2264150943396226,-0.3017767585291441,-0.48669766068032483,-0.18492090215118073,structurally vulnerable systems,structurally vulnerable systems,True
leave_region_out::Latin America & Caribbean ,FJI,Fiji,82,82,24,0.2264150943396226,0.9963822847207642,1.4305056118524222,0.434123327131658,adaptive over-performers,adaptive over-performers,True
leave_region_out::Latin America & Caribbean ,CPV,Cabo Verde,82,82,24,0.2264150943396226,0.7253228043293579,0.20632636539132518,-0.5189964389380327,adaptive over-performers,adaptive over-performers,True
leave_region_out::Latin America & Caribbean ,MNG,Mongolia,82,82,24,0.2264150943396226,2.432192655157404,2.6779332111044556,0.24574055594705158,adaptive over-performers,adaptive over-performers,True
leave_region_out::Latin America & Caribbean ,EGY,"Egypt, Arab Rep.",82,82,24,0.2264150943396226,-0.2483728210133884,-0.27550917126453905,-0.02713635025115066,structurally vulnerable systems,structurally vulnerable systems,True
leave_region_out::Latin America & Caribbean ,AZE,Azerbaijan,82,82,24,0.2264150943396226,0.213239025009891,0.7675981941185948,0.5543591691087038,adaptive over-performers,adaptive over-performers,True
leave_region_out::Latin America & Caribbean ,UKR,Ukraine,82,82,24,0.2264150943396226,1.0824306028338924,1.802662432428816,0.7202318295949237,uncertain / data-limited systems,uncertain / data-limited systems,True
leave_region_out::Latin America & Caribbean ,PHL,Philippines,82,82,24,0.2264150943396226,0.2661739212884271,-0.10466350348613768,-0.3708374247745648,adaptive over-performers,structurally vulnerable systems,False
leave_region_out::Latin America & Caribbean ,ZAF,South Africa,82,82,24,0.2264150943396226,-0.117049907565842,-0.32739445478548834,-0.21034454721964635,uncertain / data-limited systems,uncertain / data-limited systems,True
leave_region_out::Latin America & Caribbean ,NAM,Namibia,82,82,24,0.2264150943396226,1.6115552910680526,0.5230193768179182,-1.0885359142501345,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",NOR,Norway,93,93,13,0.12264150943396224,0.8819371421389405,0.7527387125805334,-0.1291984295584071,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",DEU,Germany,93,93,13,0.12264150943396224,0.615078253921651,0.5885596329089108,-0.026518621012740273,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",SWE,Sweden,93,93,13,0.12264150943396224,1.0869609091047154,1.0007013204817945,-0.08625958862292094,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",JPN,Japan,93,93,13,0.12264150943396224,1.4027544493100577,0.9255512287208068,-0.4772032205892509,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",FRA,France,93,93,13,0.12264150943396224,0.7365146975756199,0.7049468225746969,-0.03156787500092306,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",AUS,Australia,93,93,13,0.12264150943396224,0.5395775635134479,-0.019779048832309656,-0.5593566123457575,effective converters,capacity under-realizers,False
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",DNK,Denmark,93,93,13,0.12264150943396224,1.4369633295580748,1.4085944760365305,-0.02836885352154428,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",BEL,Belgium,93,93,13,0.12264150943396224,0.3690158846965657,0.3851167816940851,0.016100896997519376,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",AUT,Austria,93,93,13,0.12264150943396224,0.1233611947811609,0.07013761037483707,-0.053223584406323826,capacity under-realizers,effective converters,False
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",ISL,Iceland,93,93,13,0.12264150943396224,1.0124193151295544,0.9251765687576817,-0.08724274637187268,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",FIN,Finland,93,93,13,0.12264150943396224,1.095261278939026,1.0266628499285768,-0.0685984290104491,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",LUX,Luxembourg,93,93,13,0.12264150943396224,1.2789940158889337,1.2092860919714867,-0.06970792391744696,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",CZE,Czechia,93,93,13,0.12264150943396224,-0.6262960857776176,-0.6001582885886209,0.02613779718899678,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",USA,United States,93,93,13,0.12264150943396224,-1.2162711675864122,-0.9588193300975748,0.2574518374888374,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",SVN,Slovenia,93,93,13,0.12264150943396224,0.1540796570156834,0.14215877551153602,-0.011920881504147385,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",NZL,New Zealand,93,93,13,0.12264150943396224,1.0928834844424085,0.590929248827265,-0.5019542356151434,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",CHE,Switzerland,93,93,13,0.12264150943396224,0.3917916539711268,0.3519459668524521,-0.0398456871186747,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",IRL,Ireland,93,93,13,0.12264150943396224,0.1787699417382001,0.09442150562379022,-0.08434843611440988,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",CAN,Canada,93,93,13,0.12264150943396224,0.5773724585910407,0.7889798347515509,0.21160737616051017,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",NLD,Netherlands,93,93,13,0.12264150943396224,0.4866469717607894,0.5319851467798405,0.04533817501905113,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",MDV,Maldives,93,93,13,0.12264150943396224,-0.67968481209664,-0.649688878864564,0.029995933232076055,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",GBR,United Kingdom,93,93,13,0.12264150943396224,0.2436217840916513,0.27564979158520525,0.032028007493553945,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",ESP,Spain,93,93,13,0.12264150943396224,0.2221367546696926,0.21789883341123917,-0.004237921258453431,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",SVK,Slovak Republic,93,93,13,0.12264150943396224,-1.403125347198939,-1.3395900352151981,0.06353531198374096,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",PRT,Portugal,93,93,13,0.12264150943396224,0.4586448090368129,0.46616711516544934,0.007522306128636469,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",HRV,Croatia,93,93,13,0.12264150943396224,-0.9834110417905212,-0.9265049277941336,0.056906113996387564,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",AND,Andorra,93,93,13,0.12264150943396224,0.4072528611044628,0.4300022156589261,0.022749354554463308,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",ITA,Italy,93,93,13,0.12264150943396224,-0.184799946246096,-0.17933580720206777,0.005464139044028232,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",URY,Uruguay,93,93,13,0.12264150943396224,0.4452804875803113,0.3306435103037039,-0.11463697727660738,effective converters,effective converters,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",BLR,Belarus,93,93,13,0.12264150943396224,-2.934826273506603,-2.698434206633239,0.23639206687336367,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",HUN,Hungary,93,93,13,0.12264150943396224,0.0873593196737647,0.2164472131645929,0.1290878934908282,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",ARG,Argentina,93,93,13,0.12264150943396224,-0.5607786651550956,-0.5782684116455488,-0.017489746490453206,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",POL,Poland,93,93,13,0.12264150943396224,-0.4849502246418017,-0.38122423099293595,0.10372599364886576,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",GRC,Greece,93,93,13,0.12264150943396224,0.366734629590852,0.4237846476624734,0.05705001807162141,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",CRI,Costa Rica,93,93,13,0.12264150943396224,-0.1219216033291474,-0.2306823694816855,-0.1087607661525381,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",BRN,Brunei Darussalam,93,93,13,0.12264150943396224,-0.5677898989411297,-0.9977818754653316,-0.42999197652420185,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",EST,Estonia,93,93,13,0.12264150943396224,0.6283931730001282,0.6886229930827646,0.06022982008263644,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",KOR,"Korea, Rep.",93,93,13,0.12264150943396224,0.2537716480645608,-0.11122519696905493,-0.36499684503361574,effective converters,capacity under-realizers,False
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",LTU,Lithuania,93,93,13,0.12264150943396224,-2.3127216878494723,-2.202186901288211,0.11053478656126137,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",ATG,Antigua and Barbuda,93,93,13,0.12264150943396224,1.1536533611423352,1.061825639534456,-0.09182772160787911,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",COL,Colombia,93,93,13,0.12264150943396224,-0.781604416073713,-0.7659107055786072,0.015693710495105817,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",KAZ,Kazakhstan,93,93,13,0.12264150943396224,-0.0986913164584361,0.12117390712370682,0.21986522358214292,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",ROU,Romania,93,93,13,0.12264150943396224,-0.9351231409706718,-0.7983469194785706,0.13677622149210122,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",SMR,San Marino,93,93,13,0.12264150943396224,0.0624401117610778,0.1959366909092944,0.13349657914821658,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",SYC,Seychelles,93,93,13,0.12264150943396224,0.7344894000496776,-0.03349540404689688,-0.7679848040965744,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",RUS,Russian Federation,93,93,13,0.12264150943396224,-2.470496319302296,-2.3037344930379486,0.16676182626434732,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",CHL,Chile,93,93,13,0.12264150943396224,-0.4843600852495627,-0.5900400020380111,-0.1056799167884484,capacity under-realizers,capacity under-realizers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",TUR,Turkiye,93,93,13,0.12264150943396224,0.4570064888710212,0.6912555810280172,0.23424909215699602,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",BRA,Brazil,93,93,13,0.12264150943396224,-0.3839098364391619,-0.3318189725934013,0.05209086384576056,structurally vulnerable systems,structurally vulnerable systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",SRB,Serbia,93,93,13,0.12264150943396224,-1.633899587921958,-1.3672243134026008,0.26667527451935724,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",MKD,North Macedonia,93,93,13,0.12264150943396224,-1.9749679976206704,-1.723325148135268,0.2516428494854024,structurally vulnerable systems,structurally vulnerable systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",CYP,Cyprus,93,93,13,0.12264150943396224,0.5805364866265778,0.6310291680144179,0.05049268138784013,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",BGR,Bulgaria,93,93,13,0.12264150943396224,-2.9737986660169526,-2.7888008838828533,0.18499778213409934,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",SGP,Singapore,93,93,13,0.12264150943396224,-0.4875587587834289,-0.86423830182646,-0.3766795430430311,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",LVA,Latvia,93,93,13,0.12264150943396224,-0.0992728276026543,0.05536135701617125,0.15463418461882555,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",NIC,Nicaragua,93,93,13,0.12264150943396224,-0.7539005103194539,-1.1499925501164519,-0.3960920397969979,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",VCT,St. Vincent and the Grenadines,93,93,13,0.12264150943396224,1.4192387944136184,1.5785599539025432,0.15932115948892478,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",ALB,Albania,93,93,13,0.12264150943396224,-1.0962818877303866,-0.8689636489795624,0.22731823875082424,structurally vulnerable systems,structurally vulnerable systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",UZB,Uzbekistan,93,93,13,0.12264150943396224,0.9972041778784172,0.8803098924441988,-0.11689428543421843,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",KNA,St. Kitts and Nevis,93,93,13,0.12264150943396224,-1.701148507271733,-1.7289971471396726,-0.027848639867939617,structurally vulnerable systems,structurally vulnerable systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",ECU,Ecuador,93,93,13,0.12264150943396224,-1.1482947056593773,-1.0904679519378637,0.05782675372151358,structurally vulnerable systems,structurally vulnerable systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",BIH,Bosnia and Herzegovina,93,93,13,0.12264150943396224,-0.9596367221199305,-0.6931108391613319,0.2665258829585986,structurally vulnerable systems,structurally vulnerable systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",BRB,Barbados,93,93,13,0.12264150943396224,1.153939279448213,1.2130963963402757,0.0591571168920626,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",THA,Thailand,93,93,13,0.12264150943396224,0.6306762709903058,0.4395910044586111,-0.19108526653169466,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",MDA,Moldova,93,93,13,0.12264150943396224,-0.1113311654121229,0.24596850546176816,0.35729967087389103,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",PAN,Panama,93,93,13,0.12264150943396224,-0.1218147392945074,-0.21417966108096406,-0.09236492178645667,structurally vulnerable systems,structurally vulnerable systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",GEO,Georgia,93,93,13,0.12264150943396224,-1.0003330580650351,-0.6861755236791535,0.3141575343858817,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",KGZ,Kyrgyz Republic,93,93,13,0.12264150943396224,0.6296783426338252,0.49975762878063457,-0.1299207138531906,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",SLV,El Salvador,93,93,13,0.12264150943396224,1.620492975314234,1.8283800853743584,0.20788711006012428,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",MNE,Montenegro,93,93,13,0.12264150943396224,-0.1155108656131252,0.13753294389797735,0.25304380951110256,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",BLZ,Belize,93,93,13,0.12264150943396224,0.6737376894803904,0.7754603794299005,0.10172268994951017,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",MYS,Malaysia,93,93,13,0.12264150943396224,0.6108603240717282,0.40335893535265877,-0.20750138871906942,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",TJK,Tajikistan,93,93,13,0.12264150943396224,0.8731159431863904,0.8000120938447349,-0.07310384934165548,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",MUS,Mauritius,93,93,13,0.12264150943396224,0.5926717018181917,0.00753375039174456,-0.5851379514264472,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",ARM,Armenia,93,93,13,0.12264150943396224,-1.948283078005972,-1.6047195868434616,0.3435634911625103,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",MEX,Mexico,93,93,13,0.12264150943396224,-1.486708186644193,-1.3933476289845976,0.09336055765959528,structurally vulnerable systems,structurally vulnerable systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",BHS,"Bahamas, The",93,93,13,0.12264150943396224,0.3320929275655985,0.3478501073654967,0.015757179799898213,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",BTN,Bhutan,93,93,13,0.12264150943396224,0.9503579149734344,0.5900437899183353,-0.3603141250550991,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",JAM,Jamaica,93,93,13,0.12264150943396224,0.6781550515502107,0.8660176667187114,0.18786261516850067,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",PRY,Paraguay,93,93,13,0.12264150943396224,-0.662493602753887,-0.5766070118035189,0.0858865909503681,structurally vulnerable systems,structurally vulnerable systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",FJI,Fiji,93,93,13,0.12264150943396224,0.9963822847207642,0.9581654608684885,-0.03821682385227565,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",PER,Peru,93,93,13,0.12264150943396224,-1.4011048502138164,-1.2923992191710962,0.10870563104272013,structurally vulnerable systems,structurally vulnerable systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",CPV,Cabo Verde,93,93,13,0.12264150943396224,0.7253228043293579,0.20124252728427144,-0.5240802770450865,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",MNG,Mongolia,93,93,13,0.12264150943396224,2.432192655157404,2.353912665582876,-0.07827998957452786,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",SUR,Suriname,93,93,13,0.12264150943396224,0.4706846741780459,0.6041536168945492,0.13346894271650328,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",AZE,Azerbaijan,93,93,13,0.12264150943396224,0.213239025009891,0.5619171069940758,0.3486780819841848,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",UKR,Ukraine,93,93,13,0.12264150943396224,1.0824306028338924,1.469722377464467,0.3872917746305746,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",DOM,Dominican Republic,93,93,13,0.12264150943396224,1.5073829326411707,1.6973169740646163,0.1899340414234456,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",BOL,Bolivia,93,93,13,0.12264150943396224,-1.325734067260284,-1.6378518318122424,-0.3121177645519584,structurally vulnerable systems,structurally vulnerable systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",GTM,Guatemala,93,93,13,0.12264150943396224,0.3271621021699673,0.5488614359688427,0.22169933379887546,adaptive over-performers,adaptive over-performers,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",PHL,Philippines,93,93,13,0.12264150943396224,0.2661739212884271,-0.17376536157773131,-0.4399392828661584,adaptive over-performers,structurally vulnerable systems,False
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",ZAF,South Africa,93,93,13,0.12264150943396224,-0.117049907565842,-0.49006558564498426,-0.37301567807914227,uncertain / data-limited systems,uncertain / data-limited systems,True
"leave_region_out::Middle East, North Africa, Afghanistan & Pakistan",NAM,Namibia,93,93,13,0.12264150943396224,1.6115552910680526,0.7288016641827957,-0.8827536268852569,adaptive over-performers,adaptive over-performers,True
leave_region_out::North America,NOR,Norway,104,104,2,0.018867924528301883,0.8819371421389405,0.8617826942402311,-0.02015444789870935,effective converters,effective converters,True
leave_region_out::North America,DEU,Germany,104,104,2,0.018867924528301883,0.615078253921651,0.5790949483002121,-0.03598330562143892,effective converters,effective converters,True
leave_region_out::North America,SWE,Sweden,104,104,2,0.018867924528301883,1.0869609091047154,1.0614673190145671,-0.025493590090148288,effective converters,effective converters,True
leave_region_out::North America,JPN,Japan,104,104,2,0.018867924528301883,1.4027544493100577,0.851652261218605,-0.5511021880914526,effective converters,effective converters,True
leave_region_out::North America,FRA,France,104,104,2,0.018867924528301883,0.7365146975756199,0.7232717708081838,-0.013242926767436103,effective converters,effective converters,True
leave_region_out::North America,AUS,Australia,104,104,2,0.018867924528301883,0.5395775635134479,0.03535074226129123,-0.5042268212521567,effective converters,effective converters,True
leave_region_out::North America,DNK,Denmark,104,104,2,0.018867924528301883,1.4369633295580748,1.475259587497249,0.03829625793917413,effective converters,effective converters,True
leave_region_out::North America,BEL,Belgium,104,104,2,0.018867924528301883,0.3690158846965657,0.3796435143618349,0.0106276296652692,effective converters,effective converters,True
leave_region_out::North America,AUT,Austria,104,104,2,0.018867924528301883,0.1233611947811609,0.0892827779843691,-0.0340784167967918,capacity under-realizers,capacity under-realizers,True
leave_region_out::North America,ISL,Iceland,104,104,2,0.018867924528301883,1.0124193151295544,1.057086403145628,0.04466708801607355,effective converters,effective converters,True
leave_region_out::North America,FIN,Finland,104,104,2,0.018867924528301883,1.095261278939026,1.0816258469194442,-0.013635432019581728,effective converters,effective converters,True
leave_region_out::North America,LUX,Luxembourg,104,104,2,0.018867924528301883,1.2789940158889337,1.3669242315934589,0.0879302157045252,effective converters,effective converters,True
leave_region_out::North America,CZE,Czechia,104,104,2,0.018867924528301883,-0.6262960857776176,-0.6627385786631226,-0.03644249288550494,capacity under-realizers,capacity under-realizers,True
leave_region_out::North America,SVN,Slovenia,104,104,2,0.018867924528301883,0.1540796570156834,0.13782089889696675,-0.01625875811871666,capacity under-realizers,capacity under-realizers,True
leave_region_out::North America,NZL,New Zealand,104,104,2,0.018867924528301883,1.0928834844424085,0.6586815133131032,-0.43420197112930525,effective converters,effective converters,True
leave_region_out::North America,CHE,Switzerland,104,104,2,0.018867924528301883,0.3917916539711268,0.40258830121805894,0.010796647246932134,effective converters,effective converters,True
leave_region_out::North America,IRL,Ireland,104,104,2,0.018867924528301883,0.1787699417382001,0.2050877169923001,0.026317775254100007,effective converters,effective converters,True
leave_region_out::North America,NLD,Netherlands,104,104,2,0.018867924528301883,0.4866469717607894,0.5399363968727943,0.05328942511200485,effective converters,effective converters,True
leave_region_out::North America,MDV,Maldives,104,104,2,0.018867924528301883,-0.67968481209664,-0.7379569499087439,-0.05827213781210394,capacity under-realizers,capacity under-realizers,True
leave_region_out::North America,GBR,United Kingdom,104,104,2,0.018867924528301883,0.2436217840916513,0.27868580006523735,0.03506401597358605,capacity under-realizers,capacity under-realizers,True
leave_region_out::North America,ESP,Spain,104,104,2,0.018867924528301883,0.2221367546696926,0.2294036515842834,0.007266896914590815,capacity under-realizers,capacity under-realizers,True
