iso3,country,conversion_profile,conversion_efficiency_zscore,baseline_profile,baseline_conversion_efficiency,profile_changed_after_ghs,profile_agreement_after_ghs,efficiency_delta_after_ghs,n,coverage_count,missing_count,missing_rate,source_provenance
AND,Andorra,effective converters,0.544571892537527,effective converters,0.4072528611044628,False,0.9716981132075472,0.13731903143306423,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
ITA,Italy,capacity under-realizers,-0.17942178012918963,capacity under-realizers,-0.184799946246096,False,0.9716981132075472,0.005378166116906363,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
URY,Uruguay,effective converters,0.550774554709786,effective converters,0.4452804875803113,False,0.9716981132075472,0.10549406712947468,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
BLR,Belarus,capacity under-realizers,-2.8073864409085383,capacity under-realizers,-2.934826273506603,False,0.9716981132075472,0.12743983259806457,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
QAT,Qatar,capacity under-realizers,-0.4470356781986041,capacity under-realizers,-0.4525986143987932,False,0.9716981132075472,0.00556293620018905,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
ISR,Israel,effective converters,0.03370456830818491,effective converters,0.0452100913801599,False,0.9716981132075472,-0.011505523071974985,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
MLT,Malta,uncertain / data-limited systems,0.7174299020340305,uncertain / data-limited systems,0.6458199268653755,False,0.9716981132075472,0.07160997516865497,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
HUN,Hungary,capacity under-realizers,0.12562125921317244,capacity under-realizers,0.0873593196737647,False,0.9716981132075472,0.038261939539407736,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
ARG,Argentina,capacity under-realizers,-0.5912543880668567,capacity under-realizers,-0.5607786651550956,False,0.9716981132075472,-0.03047572291176115,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
ARE,United Arab Emirates,capacity under-realizers,-0.5335463661951683,capacity under-realizers,-0.5549371955598688,False,0.9716981132075472,0.021390829364700492,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
KWT,Kuwait,capacity under-realizers,-0.7404266520360814,capacity under-realizers,-0.7687710647710952,False,0.9716981132075472,0.02834441273501387,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
POL,Poland,capacity under-realizers,-0.491294791458237,capacity under-realizers,-0.4849502246418017,False,0.9716981132075472,-0.006344566816435304,106,106,87,0.4507772020725389,official GHS raw CSV https://ghsindex.org/wp-content/uploads/2022/04/2021-GHS-Index-April-2022.csv; local file data/raw/ghs/ghs_index_2019.csv; parsed Year == 2019; verify license before publication
