iso3,country,preparedness_score,ghs_overall_2019,ghs_prevention_2019,ghs_detection_2019,ghs_response_2019,ghs_health_system_2019,ghs_compliance_2019,ghs_risk_environment_2019,ghs_overall_2019_scaled,ghs_prevention_2019_scaled,ghs_detection_2019_scaled,ghs_response_2019_scaled,ghs_health_system_2019_scaled,ghs_compliance_2019_scaled,ghs_risk_environment_2019_scaled,ghs_only_preparedness_score,preparedness_proxy_plus_ghs_score,n,coverage_count,missing_count,missing_rate
TJK,Tajikistan,0.9214354407742822,29.8,30.8,5.8,34.5,24.9,39.4,43.5,0.20411663807890226,0.3821339950372209,0.06971153846153846,0.22442244224422445,0.31935047361299046,0.2659758203799654,0.3015625,0.25246762968783454,0.5869515352310584,193,189,4,0.020725388601036232
MUS,Mauritius,0.9426166152682652,38.3,27.3,35.8,29.9,20.7,51.2,65.0,0.3499142367066895,0.33870967741935487,0.4302884615384615,0.1485148514851485,0.26251691474966166,0.4697754749568221,0.6375,0.3767456595508768,0.659681137409571,193,189,4,0.020725388601036232
ARM,Armenia,0.9163214042247854,63.2,75.0,67.9,72.6,55.0,58.7,50.3,0.7770154373927959,0.9305210918114144,0.8161057692307693,0.8531353135313531,0.7266576454668471,0.5993091537132987,0.40781249999999997,0.7300795587352112,0.8232004814799982,193,189,4,0.020725388601036232
MEX,Mexico,0.834289803866633,55.1,41.7,50.1,61.5,52.5,68.1,56.8,0.6380789022298456,0.5173697270471465,0.6021634615384616,0.66996699669967,0.692828146143437,0.7616580310880827,0.5093749999999999,0.6273486092495205,0.7308192065580768,193,189,4,0.020725388601036232
BHS,"Bahamas, The",0.8258192258773593,29.6,15.0,12.1,33.2,11.6,47.2,58.5,0.20068610634648373,0.18610421836228289,0.1454326923076923,0.20297029702970304,0.13937753721244922,0.4006908462867012,0.5359375,0.25874274250647317,0.5422809841919163,193,189,4,0.020725388601036232
BTN,Bhutan,0.8514114305809429,40.8,34.1,27.1,55.5,35.3,37.3,55.8,0.39279588336192106,0.42307692307692313,0.32572115384615385,0.570957095709571,0.46008119079837617,0.2297063903281519,0.49374999999999997,0.4137269481601567,0.6325691893705498,193,189,4,0.020725388601036232
JAM,Jamaica,0.8809742637247908,30.9,17.8,18.8,31.2,14.5,43.6,59.6,0.2229845626072041,0.2208436724565757,0.22596153846153846,0.16996699669966997,0.17861975642760486,0.3385146804835924,0.5531250000000001,0.2728594581623122,0.5769168609435515,193,189,4,0.020725388601036232
TKM,Turkmenistan,0.9642564590376924,33.3,22.0,27.1,32.7,31.2,38.0,48.8,0.26415094339622636,0.2729528535980149,0.32572115384615385,0.19471947194719477,0.4046008119079837,0.24179620034542312,0.38437499999999997,0.29833091929157096,0.6312936891646317,193,189,4,0.020725388601036232
GRD,Grenada,0.9151535956660868,25.6,1.1,5.8,27.7,11.8,45.0,62.0,0.13207547169811323,0.013647642679900747,0.06971153846153846,0.11221122112211222,0.14208389715832204,0.36269430051813467,0.590625,0.20329272451973163,0.5592231600929092,193,189,4,0.020725388601036232
LBN,Lebanon,0.7926950458636233,36.8,17.0,41.0,57.0,19.2,39.6,46.9,0.32418524871355053,0.21091811414392062,0.4927884615384615,0.5957095709570958,0.24221921515561565,0.2694300518134715,0.3546875,0.35570545176030216,0.5742002488119627,193,189,4,0.020725388601036232
PRY,Paraguay,0.8269696833764881,39.8,39.2,30.4,36.7,40.1,38.0,54.4,0.3756432246998284,0.48635235732009935,0.36538461538461536,0.2607260726072608,0.5250338294993234,0.24179620034542312,0.471875,0.38954447140807863,0.6082570773922834,193,189,4,0.020725388601036232
FJI,Fiji,0.9193966862730744,25.4,16.0,6.3,33.9,10.1,26.9,58.9,0.12864493996569468,0.19851116625310175,0.07572115384615384,0.2145214521452145,0.11907983761840323,0.05008635578583762,0.5421875,0.1898217722306294,0.5546092292518519,193,189,4,0.020725388601036232
GUY,Guyana,0.867480051953228,30.0,21.1,11.0,35.5,16.1,45.8,50.3,0.20754716981132076,0.26178660049627794,0.13221153846153846,0.24092409240924095,0.20027063599458728,0.3765112262521588,0.40781249999999997,0.261009109060732,0.56424458050698,193,189,4,0.020725388601036232
PER,Peru,0.7904545559187894,53.8,37.7,48.9,50.2,65.7,65.1,55.3,0.6157804459691252,0.46774193548387105,0.5877403846153846,0.4834983498349836,0.871447902571042,0.7098445595854921,0.48593749999999997,0.6031415825799856,0.6967980692493876,193,189,4,0.020725388601036232
CPV,Cabo Verde,0.8907404525592983,32.6,20.1,10.6,37.4,21.5,39.4,66.5,0.2521440823327616,0.24937965260545908,0.12740384615384615,0.2722772277227723,0.27334235453315286,0.2659758203799654,0.6609375,0.30020864053256535,0.5954745465459319,193,189,4,0.020725388601036232
MNG,Mongolia,0.7677104522967445,40.9,33.6,37.9,44.5,24.1,42.2,63.2,0.39451114922813035,0.4168734491315137,0.45552884615384615,0.38943894389438943,0.3085250338294993,0.31433506044905013,0.609375,0.4126553546694899,0.5901829034831172,193,189,4,0.020725388601036232
HND,Honduras,0.9044145349804646,26.3,14.7,12.5,34.3,16.5,39.4,40.2,0.14408233276157806,0.18238213399503722,0.1502403846153846,0.2211221122112211,0.20568335588633285,0.2659758203799654,0.25000000000000006,0.20278373426421706,0.5535991346223409,193,189,4,0.020725388601036232
VNM,Viet Nam,0.8161335993963043,42.2,43.7,42.1,35.3,24.0,54.7,53.6,0.4168096054888508,0.5421836228287842,0.5060096153846154,0.23762376237623759,0.30717185385656287,0.5302245250431779,0.45937500000000003,0.4284854264254613,0.6223095129108828,193,189,4,0.020725388601036232
MAR,Morocco,0.9488915513110034,35.6,29.4,27.9,36.1,30.9,32.6,57.0,0.30360205831903947,0.36476426799007444,0.33533653846153844,0.25082508250825086,0.4005412719891745,0.14853195164075994,0.5125,0.3308715958441197,0.6398815735775616,193,189,4,0.020725388601036232
WSM,Samoa,0.6134292279437159,29.7,10.6,0.0,40.1,11.7,51.9,64.1,0.20240137221269297,0.1315136476426799,0.0,0.3168316831683169,0.14073071718538563,0.4818652849740932,0.6234374999999999,0.27096860074045265,0.44219891434208425,193,189,4,0.020725388601036232
SUR,Suriname,0.6108436046278103,33.2,13.4,20.0,51.8,18.9,44.3,50.6,0.26243567753001723,0.16625310173697272,0.24038461538461536,0.5099009900990099,0.23815967523680645,0.35060449050086345,0.41250000000000003,0.311462650069755,0.46115312734878267,193,189,4,0.020725388601036232
EGY,"Egypt, Arab Rep.",0.9368700462464432,30.3,19.1,18.3,32.7,16.5,34.2,61.0,0.21269296740994856,0.23697270471464024,0.21995192307692307,0.19471947194719477,0.20568335588633285,0.17616580310880833,0.575,0.2601694608776925,0.5985197535620679,193,189,4,0.020725388601036232
AZE,Azerbaijan,0.7015549952002419,34.2,32.6,21.7,33.4,21.7,37.8,57.8,0.2795883361921098,0.40446650124069483,0.26081730769230765,0.20627062706270627,0.2760487144790257,0.23834196891191703,0.5249999999999999,0.3129333507969659,0.5072441729986039,193,189,4,0.020725388601036232
UKR,Ukraine,0.5402916603346692,36.9,32.8,23.3,37.7,32.7,50.9,44.0,0.3259005145797598,0.40694789081885857,0.2800480769230769,0.2772277227722773,0.4248985115020298,0.46459412780656295,0.309375,0.3555702634860808,0.447930961910375,193,189,4,0.020725388601036232
DOM,Dominican Republic,0.7568322344837783,35.8,21.0,27.9,46.5,16.8,45.7,56.8,0.30703259005145794,0.26054590570719605,0.33533653846153844,0.42244224422442245,0.20974289580514208,0.3747841105354059,0.5093749999999999,0.34560846925502325,0.5512203518694008,193,189,4,0.020725388601036232
MHL,Marshall Islands,0.5022291706934692,18.8,0.0,1.7,29.5,5.1,28.3,48.3,0.015437392795883397,0.0,0.020432692307692308,0.14191419141914194,0.05142083897158321,0.07426597582037997,0.37656249999999997,0.09714765590209726,0.29968841329778323,193,189,4,0.020725388601036232
BOL,Bolivia,0.7729294989041062,32.0,40.8,21.3,31.0,17.2,30.2,51.4,0.241852487135506,0.5062034739454094,0.25600961538461536,0.16666666666666669,0.21515561569688765,0.10708117443868737,0.425,0.27399557618111037,0.5234625375426083,193,189,4,0.020725388601036232
KIR,Kiribati,0.5847467409745934,21.6,4.2,0.6,34.2,8.7,37.3,44.4,0.06346483704974275,0.05210918114143921,0.007211538461538461,0.21947194719471955,0.10013531799729362,0.2297063903281519,0.315625,0.14110345888184078,0.3629250999282171,193,189,4,0.020725388601036232
VEN,"Venezuela, RB",0.7297257197008843,21.4,13.0,0.0,29.4,18.0,31.6,36.6,0.060034305317324184,0.16129032258064518,0.0,0.14026402640264027,0.22598105548037886,0.13126079447322972,0.19375000000000003,0.1303686434648883,0.4300471815828863,193,189,4,0.020725388601036232
STP,Sao Tome and Principe,0.8569850950422522,20.9,0.0,5.8,29.4,10.9,34.7,44.7,0.05145797598627787,0.0,0.06971153846153846,0.14026402640264027,0.12990527740189445,0.18480138169257343,0.32031250000000006,0.1280646714207035,0.4925248832314778,193,189,4,0.020725388601036232
GTM,Guatemala,0.8197473484421942,31.0,16.2,30.8,33.8,16.9,39.9,48.4,0.22469982847341338,0.20099255583126552,0.3701923076923077,0.21287128712871284,0.21109607577807843,0.2746113989637305,0.378125,0.2675126362667869,0.5436299923544905,193,189,4,0.020725388601036232
VUT,Vanuatu,0.7539178804659304,27.0,16.8,4.2,31.2,10.6,43.6,55.8,0.15608919382504288,0.20843672456575685,0.05048076923076923,0.16996699669966997,0.12584573748308522,0.3385146804835924,0.49374999999999997,0.22044058604113093,0.4871792332535307,193,189,4,0.020725388601036232
SLB,Solomon Islands,0.7713716073919891,21.8,1.1,4.2,25.8,16.5,37.3,45.7,0.06689536878216126,0.013647642679900747,0.05048076923076923,0.08085808580858089,0.20568335588633285,0.2297063903281519,0.33593750000000006,0.14045844467369956,0.4559150260328443,193,189,4,0.020725388601036232
IRQ,Iraq,0.7447388813460643,23.3,17.3,15.8,26.7,15.0,29.5,35.4,0.0926243567753002,0.21464019851116628,0.18990384615384615,0.09570957095709572,0.18538565629228684,0.09499136442141623,0.175,0.14975071330158735,0.4472447973238258,193,189,4,0.020725388601036232
FSM,"Micronesia, Fed. Sts.",0.5598279910743895,,,,,,,,,,,,,,,,0.5598279910743895,193,189,4,0.020725388601036232
BWA,Botswana,0.5146708482962801,31.1,14.7,18.9,30.3,18.5,41.7,62.4,0.22641509433962267,0.18238213399503722,0.2271634615384615,0.15511551155115516,0.23274695534506087,0.305699481865285,0.596875,0.2751996626620889,0.3949352554791845,193,189,4,0.020725388601036232
IDN,Indonesia,0.6623559046159495,49.2,35.2,45.4,60.4,38.9,61.6,53.8,0.5368782161234992,0.4367245657568239,0.5456730769230769,0.6518151815181518,0.5087956698240866,0.6493955094991364,0.46249999999999997,0.5416831742349678,0.6020195394254586,193,189,4,0.020725388601036232
SYR,Syrian Arab Republic,0.5865949872379461,18.7,9.7,8.3,24.6,13.4,24.0,32.0,0.013722126929674111,0.12034739454094293,0.09975961538461539,0.0610561056105611,0.16373477672530445,0.0,0.12187500000000001,0.08292785988444258,0.33476142356119437,193,189,4,0.020725388601036232
IND,India,0.7598478206784196,43.6,29.7,37.2,42.1,46.1,47.2,59.1,0.44082332761578047,0.36848635235732013,0.44711538461538464,0.34983498349834985,0.6062246278755075,0.4006908462867012,0.5453125000000001,0.45121257460700626,0.605530197642713,193,189,4,0.020725388601036232
PHL,Philippines,0.5385221702317291,43.5,27.7,34.3,46.7,46.3,53.5,52.5,0.4391080617495712,0.3436724565756824,0.41225961538461536,0.4257425742574258,0.6089309878213802,0.5094991364421416,0.4421875,0.4544857617472595,0.4965039659894943,193,189,4,0.020725388601036232
RWA,Rwanda,0.8041887962443444,31.1,29.7,24.6,28.5,20.9,33.9,49.2,0.22641509433962267,0.36848635235732013,0.2956730769230769,0.12541254125412543,0.26522327469553447,0.1709844559585492,0.39062500000000006,0.263259970789747,0.5337243835170457,193,189,4,0.020725388601036232
TLS,Timor-Leste,0.524835899074898,24.2,9.8,18.3,29.1,9.7,31.1,47.4,0.10806174957118354,0.12158808933002484,0.21995192307692307,0.13531353135313537,0.11366711772665762,0.12262521588946461,0.3625,0.1691010895639127,0.34696849431940535,193,189,4,0.020725388601036232
KHM,Cambodia,0.6658634126967647,31.0,17.5,32.9,27.5,12.3,57.5,38.6,0.22469982847341338,0.21712158808933005,0.3954326923076923,0.10891089108910894,0.14884979702300405,0.5785837651122625,0.22500000000000003,0.2712283660135445,0.4685458893551546,193,189,4,0.020725388601036232
BGD,Bangladesh,0.8647335436985515,35.4,22.9,39.6,29.3,23.2,50.0,47.4,0.3001715265866209,0.2841191066997519,0.47596153846153844,0.13861386138613865,0.29634641407307166,0.4490500863557858,0.3625,0.329537504794701,0.5971355242466263,193,189,4,0.020725388601036232
LAO,Lao PDR,0.6191769003881133,32.8,10.8,37.9,38.4,21.6,42.2,45.9,0.25557461406518006,0.1339950372208437,0.45552884615384615,0.2887788778877888,0.2746955345060893,0.31433506044905013,0.3390625,0.2945672100403997,0.45687205521425656,193,189,4,0.020725388601036232
NPL,Nepal,0.7429265240918324,35.6,34.0,23.9,40.6,35.5,30.6,48.9,0.30360205831903947,0.42183622828784123,0.28725961538461536,0.32508250825082513,0.462787550744249,0.1139896373056995,0.3859375,0.32864215689889564,0.5357843404953639,193,189,4,0.020725388601036232
ZAF,South Africa,0.3124315443592552,47.5,35.5,52.1,61.3,29.3,47.2,59.4,0.5077186963979416,0.4404466501240695,0.626201923076923,0.6666666666666666,0.37889039242219213,0.4006908462867012,0.55,0.5100878821392135,0.4112597132492344,193,189,4,0.020725388601036232
BDI,Burundi,0.8008280063142355,22.7,10.3,14.2,30.0,9.1,33.3,39.0,0.0823327615780446,0.12779156327543426,0.1706730769230769,0.15016501650165018,0.10554803788903923,0.16062176165803102,0.23125,0.14691174540361088,0.47386987585892315,193,189,4,0.020725388601036232
GHA,Ghana,0.7695431024679774,31.6,27.0,22.6,34.2,15.6,33.9,56.4,0.234991423670669,0.3349875930521092,0.2716346153846154,0.21947194719471955,0.19350473612990524,0.1709844559585492,0.503125,0.2755285387700811,0.5225358206190293,193,189,4,0.020725388601036232
ERI,Eritrea,0.8438076073665504,22.5,16.0,10.4,23.6,8.6,37.5,38.8,0.07890222984562609,0.19851116625310175,0.125,0.0445544554455446,0.09878213802435723,0.233160621761658,0.22812499999999997,0.1438622301900411,0.4938349187782957,193,189,4,0.020725388601036232
NAM,Namibia,0.3221436883899233,30.9,12.5,35.4,27.4,14.4,41.5,53.9,0.2229845626072041,0.15508684863523575,0.4254807692307692,0.10726072607260725,0.17726657645466845,0.3022452504317789,0.4640625,0.26491246191889484,0.29352807515440904,193,189,4,0.020725388601036232
SEN,Senegal,0.7881863096898036,35.9,14.3,28.3,49.5,14.3,56.8,51.9,0.30874785591766724,0.1774193548387097,0.3401442307692308,0.47194719471947194,0.17591339648173207,0.5664939550949912,0.4328125,0.35335406968882893,0.5707701896893163,193,189,4,0.020725388601036232
MMR,Myanmar,0.6423661279444203,37.8,25.0,38.5,42.5,14.7,61.8,44.4,0.3413379073756432,0.3101736972704715,0.4627403846153846,0.3564356435643565,0.18132611637347765,0.6528497409326424,0.315625,0.3743554985902823,0.5083608132673513,193,189,4,0.020725388601036232
COM,Comoros,0.7148520425419502,25.2,8.4,15.8,31.4,11.6,47.9,36.3,0.12521440823327615,0.10421836228287842,0.18990384615384615,0.17326732673267325,0.13937753721244922,0.4127806563039723,0.18906249999999997,0.19054637670272795,0.4526992096223391,193,189,4,0.020725388601036232
SDN,Sudan,0.8625426301644593,30.0,22.6,15.8,50.6,12.8,41.7,36.8,0.20754716981132076,0.28039702233250624,0.18990384615384615,0.49009900990099015,0.15561569688768606,0.305699481865285,0.19687499999999997,0.2608767467073763,0.5617096884359178,193,189,4,0.020725388601036232
BFA,Burkina Faso,0.8198837043593339,34.4,9.7,37.6,47.7,11.3,51.9,48.4,0.2830188679245283,0.12034739454094293,0.4519230769230769,0.4422442244224423,0.13531799729364005,0.4818652849740932,0.378125,0.3275488351541034,0.5737162697567186,193,189,4,0.020725388601036232
GMB,"Gambia, The",0.7521294546253522,29.5,10.8,20.8,37.3,17.9,40.1,50.2,0.19897084048027444,0.1339950372208437,0.25,0.27062706270627057,0.22462787550744245,0.2780656303972366,0.40625000000000006,0.251790920901724,0.5019601877635381,193,189,4,0.020725388601036232
SWZ,Eswatini,0.3701339448703906,30.7,23.8,21.1,30.1,9.4,48.4,51.3,0.2195540308747856,0.29528535980148884,0.2536057692307692,0.15181518151815185,0.10960757780784842,0.42141623488773744,0.42343749999999997,0.2678173791601116,0.31897566201525107,193,189,4,0.020725388601036232
LSO,Lesotho,0.3801455823293173,32.6,21.6,8.5,46.9,27.2,43.6,48.1,0.2521440823327616,0.2679900744416874,0.10216346153846154,0.429042904290429,0.3504736129905277,0.3385146804835924,0.37343750000000003,0.3019666165824942,0.34105609945590576,193,189,4,0.020725388601036232
MRT,Mauritania,0.6511366777499508,25.4,1.9,24.6,31.0,21.0,33.2,40.8,0.12864493996569468,0.02357320099255583,0.2956730769230769,0.16666666666666669,0.26657645466847085,0.1588946459412781,0.25937499999999997,0.18562914073682044,0.4183829092433856,193,189,4,0.020725388601036232
MWI,Malawi,0.5248615690522201,27.8,17.3,14.7,23.5,19.9,47.9,43.2,0.169811320754717,0.21464019851116628,0.1766826923076923,0.042904290429042924,0.25169147496617045,0.4127806563039723,0.29687500000000006,0.2236265190389659,0.374244044045593,193,189,4,0.020725388601036232
PAK,Pakistan,0.5904980173483632,31.3,17.0,25.0,28.7,24.1,47.4,45.7,0.22984562607204118,0.21091811414392062,0.3004807692307692,0.12871287128712872,0.3085250338294993,0.4041450777202072,0.33593750000000006,0.2740807131833666,0.43228936526586487,193,189,4,0.020725388601036232
DJI,Djibouti,0.4447442175117582,23.9,12.7,10.0,26.9,14.0,33.2,46.6,0.10291595197255574,0.15756823821339952,0.12019230769230768,0.099009900990099,0.17185385656292285,0.1588946459412781,0.35000000000000003,0.16577641448179473,0.30526031599677644,193,189,4,0.020725388601036232
YEM,"Yemen, Rep.",0.4879420947724079,19.9,9.2,8.3,24.7,12.0,37.5,27.8,0.03430531732418524,0.1141439205955335,0.09975961538461539,0.06270627062706272,0.14479025710419482,0.233160621761658,0.05625000000000002,0.10644514325674995,0.2971936190145789,193,189,4,0.020725388601036232
ZMB,Zambia,0.4799273839424842,28.0,14.0,18.8,33.0,20.8,35.2,46.4,0.17324185248713553,0.17369727047146402,0.22596153846153846,0.1996699669966997,0.2638700947225981,0.19343696027633855,0.346875,0.22525038334511063,0.3525888836437974,193,189,4,0.020725388601036232
KEN,Kenya,0.5114875945465769,43.1,34.4,51.5,38.4,23.9,66.5,43.8,0.4322469982847342,0.42679900744416877,0.6189903846153846,0.2887788778877888,0.3058186738836265,0.7340241796200345,0.30624999999999997,0.4447011602479625,0.4780943773972697,193,189,4,0.020725388601036232
ZWE,Zimbabwe,0.5097254431143966,33.4,21.4,40.4,36.9,14.4,42.2,44.9,0.26586620926243565,0.2655086848635236,0.485576923076923,0.264026402640264,0.17726657645466845,0.31433506044905013,0.3234375,0.2994310509638378,0.4045782470391172,193,189,4,0.020725388601036232
TZA,Tanzania,0.5417886370447174,32.2,18.8,29.7,29.9,11.0,53.1,50.8,0.24528301886792458,0.23325062034739458,0.3569711538461538,0.1485148514851485,0.13125845737483083,0.5025906735751295,0.41562499999999997,0.290499110785226,0.41614387391497165,193,189,4,0.020725388601036232
NER,Niger,0.7265049772254087,29.7,22.3,28.3,25.0,24.0,41.7,37.1,0.20240137221269297,0.27667493796526055,0.3401442307692308,0.06765676567656768,0.30717185385656287,0.305699481865285,0.20156250000000003,0.24304444890651425,0.4847747130659615,193,189,4,0.020725388601036232
GAB,Gabon,0.2113504030946073,19.9,3.2,3.3,27.9,9.3,35.4,40.5,0.03430531732418524,0.039702233250620354,0.039663461538461536,0.11551155115511551,0.10825439783491203,0.1968911917098445,0.2546875,0.11271652183044845,0.16203346246252787,193,189,4,0.020725388601036232
MDG,Madagascar,0.4538996775579914,30.9,17.5,27.5,35.9,15.8,52.6,36.1,0.2229845626072041,0.21712158808933005,0.33052884615384615,0.24752475247524752,0.19621109607577805,0.4939550949913644,0.18593750000000003,0.27060906291325293,0.3622543702356221,193,189,4,0.020725388601036232
MLI,Mali,0.5993694215763046,30.6,13.9,24.6,33.1,14.5,58.2,39.1,0.21783876500857635,0.17245657568238215,0.2956730769230769,0.20132013201320137,0.17861975642760486,0.5906735751295337,0.23281250000000003,0.26991348302633933,0.43464145230132195,193,189,4,0.020725388601036232
UGA,Uganda,0.5064313529574772,39.0,22.9,35.0,45.1,20.4,67.2,43.4,0.36192109777015435,0.2841191066997519,0.4206730769230769,0.3993399339933994,0.25845737483085246,0.7461139896373057,0.3,0.3958035114077915,0.45111743218263434,193,189,4,0.020725388601036232
LBR,Liberia,0.4721357417605541,34.5,7.6,23.8,34.7,29.2,67.4,44.7,0.2847341337907376,0.09429280397022333,0.2860576923076923,0.2277227722772278,0.3775372124492557,0.7495682210708118,0.32031250000000006,0.33431790512370696,0.40322682344213057,193,189,4,0.020725388601036232
SLE,Sierra Leone,0.5541396929007991,34.1,17.4,31.4,39.1,30.6,48.6,37.7,0.27787307032590053,0.21588089330024815,0.37740384615384615,0.30033003300330036,0.39648173207036536,0.4248704663212435,0.21093750000000006,0.3148253630249863,0.4344825279628927,193,189,4,0.020725388601036232
CIV,Cote d'Ivoire,0.53792970700994,32.9,15.7,33.8,38.8,14.7,50.0,44.3,0.25728987993138935,0.19478908188585609,0.40624999999999994,0.29537953795379535,0.18132611637347765,0.4490500863557858,0.31406249999999997,0.2997353146429006,0.4188325108264203,193,189,4,0.020725388601036232
AFG,Afghanistan,0.4637854931996459,27.9,15.4,20.0,27.1,20.6,54.2,30.4,0.17152658662092624,0.19106699751861045,0.24038461538461536,0.10231023102310235,0.2611637347767253,0.5215889464594128,0.09687499999999999,0.22641658739762752,0.3451010402986367,193,189,4,0.020725388601036232
COG,"Congo, Rep.",0.3698733797352416,23.9,9.5,4.2,28.0,8.2,54.2,39.2,0.10291595197255574,0.11786600496277916,0.05048076923076923,0.11716171617161718,0.09336941813261163,0.5215889464594128,0.23437500000000006,0.17682254384710652,0.27334796179117404,193,189,4,0.020725388601036232
MOZ,Mozambique,0.3748780585097737,29.6,15.1,24.2,30.2,24.0,41.0,43.1,0.20068610634648373,0.18734491315136478,0.2908653846153846,0.15346534653465346,0.30717185385656287,0.2936096718480138,0.29531250000000003,0.24692225376463758,0.3109001561372056,193,189,4,0.020725388601036232
TGO,Togo,0.6325742771675917,26.1,13.6,27.1,30.3,11.5,33.3,40.9,0.14065180102915956,0.1687344913151365,0.32572115384615385,0.15511551155115516,0.13802435723951284,0.16062176165803102,0.2609375,0.19282951094844986,0.4127018940580208,193,189,4,0.020725388601036232
GNB,Guinea-Bissau,0.5127264590088881,19.3,8.4,12.5,24.8,7.2,34.7,28.3,0.024013722126929708,0.10421836228287842,0.1502403846153846,0.06435643564356439,0.07983761840324763,0.18480138169257343,0.06406250000000002,0.09593291496636833,0.30432968698762825,193,189,4,0.020725388601036232
ETH,Ethiopia,0.3825684395906421,37.4,22.5,23.5,42.0,28.2,64.9,43.2,0.3344768439108062,0.27915632754342434,0.2824519230769231,0.3481848184818482,0.3640054127198917,0.7063903281519862,0.29687500000000006,0.37307723626926853,0.3778228379299553,193,189,4,0.020725388601036232
PNG,Papua New Guinea,0.1960784313725489,26.3,8.4,18.8,34.2,16.0,38.9,41.8,0.14408233276157806,0.10421836228287842,0.22596153846153846,0.21947194719471955,0.19891745602165087,0.2573402417962003,0.27499999999999997,0.20357026835979508,0.19982434986617198,193,189,4,0.020725388601036232
HTI,Haiti,0.3465821000861043,30.1,22.2,38.3,30.7,11.9,44.8,32.4,0.20926243567753006,0.27543424317617865,0.46033653846153844,0.16171617161716173,0.14343707713125844,0.3592400690846286,0.128125,0.24822164787832798,0.2974018739822161,193,189,4,0.020725388601036232
BEN,Benin,0.5702578590175916,27.0,9.2,18.3,31.6,7.6,50.0,44.9,0.15608919382504288,0.1141439205955335,0.21995192307692307,0.17656765676567662,0.08525033829499322,0.4490500863557858,0.3234375,0.217784374130565,0.39402111657407834,193,189,4,0.020725388601036232
SOM,"Somalia, Fed. Rep.",0.4041786619317692,17.9,11.4,15.8,28.9,1.3,26.0,24.2,0.0,0.141439205955335,0.18990384615384615,0.132013201320132,0.0,0.03454231433506044,0.0,0.07112836682348193,0.23765351437762558,193,189,4,0.020725388601036232
GNQ,Equatorial Guinea,0.366065703462512,18.0,0.0,0.0,24.9,8.3,29.2,45.4,0.0017152658662092867,0.0,0.0,0.066006600660066,0.09472259810554805,0.08981001727115714,0.33125,0.0833577831289972,0.2247117432957546,193,189,4,0.020725388601036232
SSD,South Sudan,0.2177132779376326,21.6,15.4,16.7,21.3,17.1,31.3,27.8,0.06346483704974275,0.19106699751861045,0.20072115384615383,0.0066006600660066354,0.21380243572395127,0.12607944732297063,0.05625000000000002,0.1225693616467765,0.17014131979220454,193,189,4,0.020725388601036232
CMR,Cameroon,0.3723105828002901,32.2,15.2,31.4,33.8,17.9,56.3,38.8,0.24528301886792458,0.18858560794044665,0.37740384615384615,0.21287128712871284,0.22462787550744245,0.5578583765112262,0.22812499999999997,0.2906792874442284,0.33149493512225925,193,189,4,0.020725388601036232
AGO,Angola,0.2070013693468884,25.2,13.4,13.3,20.9,16.8,43.1,43.7,0.12521440823327615,0.16625310173697272,0.15985576923076925,0.0,0.20974289580514208,0.3298791018998273,0.30468750000000006,0.18509039670085534,0.19604588302387188,193,189,4,0.020725388601036232
COD,"Congo, Dem. Rep.",0.3462236769487815,,,,,,,,,,,,,,,,0.3462236769487815,193,189,4,0.020725388601036232
GIN,Guinea,0.3326963463073173,28.5,18.0,28.3,33.7,18.0,36.8,36.0,0.18181818181818182,0.22332506203473948,0.3401442307692308,0.21122112211221128,0.22598105548037886,0.2210708117443868,0.184375,0.22684792342273272,0.279772134865025,193,189,4,0.020725388601036232
NGA,Nigeria,0.3094133804118968,37.0,23.5,35.8,41.8,23.4,54.7,42.6,0.3276157804459691,0.2915632754342432,0.4302884615384615,0.34488448844884484,0.2990527740189445,0.5302245250431779,0.28750000000000003,0.3587327578470916,0.3340730691294942,193,189,4,0.020725388601036232
TCD,Chad,0.3646409329992405,24.5,18.1,18.3,29.6,10.2,41.7,29.2,0.11320754716981134,0.22456575682382138,0.21995192307692307,0.1435643564356436,0.12043301759133962,0.305699481865285,0.078125,0.17222101185183197,0.26843097242553626,193,189,4,0.020725388601036232
CAF,Central African Republic,0.0862745098039214,20.7,13.8,12.5,27.8,8.3,31.8,29.9,0.04802744425385936,0.17121588089330028,0.1502403846153846,0.1138613861386139,0.09472259810554805,0.13471502590673576,0.08906249999999999,0.11454931713049173,0.10041191346720657,193,189,4,0.020725388601036232
