status,file_name,file_hash_sha256,columns_detected,n_countries,n_matched_iso3_codes,unmatched_countries,missingness_by_ghs_category,coverage_count,missing_count,missing_rate,note
loaded,data/raw/ghs/ghs_index_2019.csv,17197a2e8d19646e5ae9453ddbc3969fb084dbbb654795f00e14e84b45c71661,"Country,Year,OVERALL SCORE,1) PREVENTION OF THE EMERGENCE OR RELEASE OF PATHOGENS,1.1) Antimicrobial resistance (AMR),1.1.1) AMR surveillance, detection and reporting,1.1.1a) National plan for AMR priority pathogens,1.1.1b) Capacity of national lab/lab system to test for AMR priority pathogens,1.1.1c) National environmental surveillance for AMR residues/organisms,1.1.2) Antimicrobial control,1.1.2a) National law(s) requiring prescription for antibiotic use (humans),1.1.2b) National law(s) requiring prescription for antibiotic use (animals),1.2) Zoonotic disease,1.2.1) National planning for zoonotic diseases/pathogens,1.2.1a) Laws/plans on zoonotic disease,1.2.1b) Laws/plans on zoonotic disease spillover from animals to humans,1.2.1c) Laws/plans for surveillance & control of multiple zoonotic pathogens,1.2.1d) Cross-ministerial department/agency/unit for zoonotic disease,1.2.2) Surveillance systems for zoonotic diseases/pathogens,1.2.2a) Surveillance/reporting mechanism for zoonotic disease for livestock owners,1.2.2b) Laws/regulations on data confidentiality to protect livestock owners,1.2.2c) Wildlife zoonotic disease surveillance,1.2.3) International reporting of animal disease outbreaks,1.2.3a) Annual reporting to OIE on zoonotic disease incidence,1.2.4) Animal health workforce,1.2.4a) Number of veterinarians per 100,000 people,1.2.4b) Number of veterinary para-professionals per 100,000 people,1.2.5) Private sector and zoonotic disease,1.2.5a) Inclusion of private sector in national plan/law on zoonotic disease,1.3) Biosecurity,1.3.1) Whole-of-government biosecurity systems,1.3.1a) Updated national records of especially dangerous pathogen/toxin inventories,1.3.1b) Biosecurity laws on facility security for especially dangerous pathogens,1.3.1c) Agency for enforcement of biosecurity laws/regulations,1.3.1d) Consolidation of especially dangerous pathogens into minimum # of facilities,1.3.1e) Capacity to conduct tests for anthrax/Ebola without culturing live pathogens,1.3.2) Biosecurity training and practices,1.3.2a) Biosecurity training using a standardised, required approach,1.3.3) Personnel vetting: regulating access to sensitive locations,1.3.3a) Personnel checks for permission to access to especially dangerous pathogens,1.3.4) Transportation security,1.3.4a) National transport regulations for Category A and B infectious substances,1.3.5) Cross-border transfer and end-user screening,1.3.5a) Laws/regulations on cross-border transfer and end-user screening,1.4) Biosafety,1.4.1) Whole-of-government biosafety systems,1.4.1a) Biosafety laws/regulations,1.4.1b) Agency for enforcement of biosafety laws/regulations,1.4.2) Biosafety training and practices,1.4.2a) Biosafety training using a standardised, required approach,1.5) Dual-use research and culture of responsible science,1.5.1) Oversight of dual-use research,1.5.1a) Evidence of national assessment of dual-use research,1.5.1b) National law/regulation on oversight of dual-use research,1.5.1c) Existence of agency responsible for oversight of dual-use research,1.5.2) Screening requirements for providers of genetic material,1.5.2a) Requirement to screen synthesised DNA against list prior to sale,1.6) Immunization,1.6.1) Vaccination rates,1.6.1a) Immunization rate for humans (measles/MCV2),1.6.1b) Availability of vaccination figures for livestock (FMD) through OIE database,2) EARLY DETECTION & REPORTING FOR EPIDEMICS OF POTENTIAL INT'L CONCERN,2.1) Laboratory systems strength and quality,2.1.1) Lab capacity for detecting priority diseases,2.1.1a) Capacity of national lab system to conduct 5 or more WHO core tests,2.1.1b) Plan to conduct testing during a public health emergency,2.1.2) Laboratory quality systems,2.1.2a) Existence of an accredited national lab serving as a reference facility,2.1.2b) External quality assurance of a national lab serving as a reference facility,2.2) Laboratory supply chains,2.2.1) Specimen referral and transport system,2.2.1a) Is there a nationwide specimen transport system?,2.2.2) Laboratory cooperation and coordination,2.2.2a) Plan to rapidly authorize/license laboratories to scale-up testing during an outbreak,2.3) Real-time surveillance and reporting,2.3.1) Indicator and event-based surveillance and reporting systems,2.3.1a) Evidence of ongoing event-based surveillance and analysis,2.3.1b) Evidence of reporting a potential PHEIC to the WHO (last 2 years),2.3.2) Interoperable, interconnected, electronic real-time reporting systems,2.3.2a) Electronic national and sub-national reporting surveillance system,2.3.2b) Collection of ongoing/real-time lab data by electronic surveillance system,2.4) Surveillance data accessibility and transparency,2.4.1) Coverage and use of electronic health records,2.4.1a) Common usage of electronic health records,2.4.1b) Public health system access to individual electronic health records ,2.4.1c) Existence of data standards for health record data comparability,2.4.2) Data integration between human, animal and environmental health sectors,2.4.2a) Data sharing mechanisms,2.4.3) Transparency of surveillance data,2.4.3a) Availability of de-identified health surveillance data on disease outbreaks,2.4.4) Ethical considerations during surveillance,2.4.4a) Confidentiality legislation/regulations for identifiable health information,2.4.4b) Inclusion of cyber protections in health data confidentiality law/regulation,2.4.5) International data sharing,2.4.5a) Cooperative commitments or agreements within regions,2.5) Case-based investigation,2.5.1) Case investigation and contact tracing,2.5.1a) National support to conduct contact tracing in the event of a public health emergency,2.5.1b) Provision of wraparound services to enable self-isolation/quarantine as recommended,2.5.2) Point of entry management,2.5.2a) Strategy for tracing and quarantining international travelers,2.6) Epidemiology workforce,2.6.1) Existence of applied epidemiology training program such FETP and FETPV,2.6.1a) Access to field epidemiology training program in country and/or abroad,2.6.1b) Existence of field epidemiology training for animal health professionals,2.6.2) Epidemiology workforce capacity,2.6.2a) Evidence of at least 1 trained field epidemiologist per 200,000 people,3) RAPID RESPONSE TO AND MITIGATION OF THE SPREAD OF AN EPIDEMIC,3.1) Emergency preparedness and response planning,3.1.1) National public health emergency preparedness and response plan,3.1.1a) National emergency response plan for diseases with pandemic potential,3.1.1b) National public health emergency response plan updated in past 3 years,3.1.1c) Vulnerable populations in national public health emergency response plan,3.1.1d) Existence of public pandemic influenza preparedness plan updated since 2009,3.1.2) Private sector involvement in response planning,3.1.2a) Mechanism to engage private sector in outbreak preparedness/response,3.1.3) Non-pharmaceutical interventions planning,3.1.3a) Policy/plan/guidelines in place to implement non-pharmaceutical interventions (NPIs),3.2) Exercising response plans,3.2.1) Activating response plans,3.2.1a) Completion of biological-focused IHR exercise with the WHO in past year,3.2.1b) Evidence of bio-focused exercise to identify gaps/best practices,3.2.2) Private sector engagement in exercises,3.2.2a) Evidence of national-level biological threat-focused exercise that includes private sector,3.3) Emergency response operation,3.3.1) Emergency response operation,3.3.1a) Existence of Emergency Operations Center (EOC),3.3.1b) Requirement for EOC to conduct/evidence EOC conducts at least annual drills,3.3.1c) EOC activation within 120 minutes of identification of emergency/scenario,3.4) Linking public health and security authorities,3.4.1) Public health and security authorities linked for a biological event,3.4.1a) Joint exercise/procedures for potential deliberate biological events,3.5) Risk communication,3.5.1) Risk communication planning,3.5.1a) Risk communication plan for specific use during a public health emergency,3.5.1b) Inclusion of different population & sector needs in risk communication plan,3.5.1c) Designation of a specific government spokesperson during a public health emergency,3.5.2) Public health systems communication,3.5.2a) Government use of media platforms to share info on public health emergencies,3.5.2b) Evidence that senior leaders have shared mis/disinformation on infectious diseases,3.6) Access to communications infrastructure,3.6.1) Internet users,3.6.1a) Percentage of households with Internet,3.6.2) Mobile subscribers,3.6.2a) Mobile-cellular telephone subscriptions per 100 inhabitants,3.6.3) Female access to a mobile phone,3.6.3a) Gender gap in access to a mobile phone (percentage points),3.6.4) Female access to the Internet,3.6.4a) Gender gap in access to the Internet (percentage points),3.7) Trade and travel restrictions,3.7.1) Trade restrictions,3.7.1a) Restrictions on export/import of medical goods due to an infectious disease outbreak,3.7.1b) Restrictions on movement and/or exports/imports due to disease outbreak,3.7.2) Travel restrictions,3.7.2a) Evidence of travel ban due to an infectious disease outbreak,4) SUFFICIENT & ROBUST HEALTH SECTOR TO TREAT THE SICK & PROTECT HEALTH WORKERS,4.1) Health capacity in clinics, hospitals and community care centers,4.1.1) Available human resources for the broader healthcare system,4.1.1a) Doctors per 100,000 people,4.1.1b) Nurses and midwives per 100,000 people,4.1.1c) Updated health workforce strategy to address human resource shortfalls,4.1.2) Facilities capacity,4.1.2a) Hospital beds per 100,000 people,4.1.2b) In-country capacity to isolate patients with highly communicable diseases,4.1.2c) Demonstrated capacity / evidence of plan to expand isolation capacity,4.2) Supply chain for health system and healthcare workers,4.2.1) Routine health care and laboratory system supply,4.2.1a) National procurement protocol for the acquisition of routine laboratory/medical supplies,4.2.2) Stockpiling for emergencies,4.2.2a) Stockpile of medical supplies for national use during a public health emergency,4.2.2b) Stockpile of laboratory supplies for national use during a public health emergency,4.2.2c) Annual review of national stockpile to ensure sufficient supply,4.2.3) Manufacturing and procurement for emergencies,4.2.3a) Plan/agreement to produce/procure medical supplies during a public health emergency,4.2.3b) Plan/agreement to produce/procure lab supplies during a public health emergency,4.3) Medical countermeasures and personnel deployment,4.3.1) System for dispensing MCMs during a public health emergency,4.3.1a) Plan/program/guidelines for dispensing MCMs during a public health emergency,4.3.2) System for receiving foreign health personnel during a public health emergency,4.3.2a) Plan to receive foreign health personnel during a public health emergency,4.4) Healthcare access,4.4.1) Access to healthcare,4.4.1a) Constitutional guarantee of citizens’ right to medical care,4.4.1b) Access to skilled birth attendants (% of population),4.4.1c) Out-of-pocket health expenditures per capita, PPP (current international $),4.4.2) Paid medical leave,4.4.2a) Guaranteed paid sick leave,4.4.3) Healthcare worker access to healthcare,4.4.3a) Government prioritisation of care for healthcare workers during response,4.5) Communications with healthcare workers during a public health emergency,4.5.1) Communication with healthcare workers,4.5.1a) Existence of system for communication during a public health emergency ,4.5.1b) Inclusion of public and private sector in healthcare communication system ,4.6) Infection control practices,4.6.1) Healthcare-associated infection (HCAI) monitoring,4.6.1a) Evidence of national public health system monitoring and tracking of HCAIs,4.7) Capacity to test and approve new medical countermeasures,4.7.1) Regulatory process for clinical trials of unregistered interventions,4.7.1a) Requirement for ethical review before beginning a clinical trial,4.7.1b) Expedited approval for clinical trials of unregistered MCMs during epidemics ,4.7.2) Regulatory process for approving medical countermeasures,4.7.2a) Existence of agency responsible for approving new human MCMs,4.7.2b) Expedited approval for human MCMs during public health emergencies ,5) COMMITMENTS TO IMPROVING NATIONAL CAPACITY, FINANCING AND ADHERENCE TO NORMS,5.1) IHR reporting compliance and disaster risk reduction,5.1.1) Official IHR reporting,5.1.1a) Submission of IHR reports to the WHO in past year,5.1.2) Integration of health into disaster risk reduction,5.1.2a) Existence of specific risk reduction strategies for epidemics and pandemics,5.2) Cross-border agreements on public health and animal health emergency response,5.2.1) Cross-border agreements,5.2.1a) Existence of public health emergency agreements with regional neighbors,5.2.1b) Existence of animal health emergency agreements with regional neighbors ,5.3) International commitments,5.3.1) Participation in international agreements,5.3.1a) Biological and Toxin Weapons Convention status,5.3.1b) Submission of CBMs to the Biological and Toxin Weapons Convention,5.3.1c) Submission of UNSCR 1540 reports,5.3.1d) Extent of UNSCR 1540 implementation on public health emergencies,5.3.2) Voluntary memberships,5.3.2a) Membership in global health security and/or biological weapons agreements,5.4) JEE and PVS,5.4.1) Completion and publication of a JEE assessment and gap analysis,5.4.1a) Completion and publication of JEE (or GHSA pilot external assessment) report,5.4.1b) Completion and publication of a NAPHS or GHSA roadmap,5.4.2) Completion and publication of a PVS assessment and gap analysis,5.4.2a) Completion and publication of PVS report (past five years),5.4.2b) Completion and publication of PVS gap analysis (past five years),5.5) Financing,5.5.1) National financing for epidemic preparedness ,5.5.1a) Evidence of allocated national funds to improve capacity to address epidemic threats,5.5.2) Financing under JEE and PVS reports and gap analyses,5.5.2a) National budget to address gaps identified in JEE, NAPHS or GHSA roadmap,5.5.2b) National budget to address gaps identified in PVS assessment or gap analysis,5.5.3) Financing for emergency response,5.5.3a) Emergency public financing during a public health emergency,5.5.4) Accountability for international commitments to address epidemic threats,5.5.4a) Commitments to improve domestic or foreign capacity for epidemic threats,5.5.4b) Investments to improve domestic or foreign capacity for epidemic threats ,5.5.4c) Evidence that the country has fulfilled its full WHO contribution within the past two years,5.6) Commitment to sharing of genetic & biological data & specimens,5.6.1) Commitment to share data and specimens in emergency/non-emergency research,5.6.1a) Sharing of genetic/biological data and materials beyond influenza,5.6.1b) Evidence of non-compliance with sample sharing element of PIP framework,5.6.1c) Evidence of non-sharing of pandemic pathogen samples during an outbreak,6) OVERALL RISK ENVIRONMENT AND COUNTRY VULNERABILITY TO BIOLOGICAL THREATS,6.1) Political and security risk,6.1.1) Government effectiveness,6.1.1a) Policy formation,6.1.1b) Quality of bureaucracy,6.1.1c) Excessive bureaucracy/red tape,6.1.1d) Vested interests/cronyism,6.1.1e) Corruption,6.1.1f) Accountability of public officials,6.1.1g) Human rights risk,6.1.2) Orderly transfers of power,6.1.2a) Orderly transfers of power,6.1.3) Risk of social unrest,6.1.3a) Risk of social unrest,6.1.4) Illicit activities by non-state actors,6.1.4a) Risk of terrorism,6.1.4b) Level of illicit arms flows within the country,6.1.4c) Risk of organized criminal activity,6.1.5) Armed conflict,6.1.5a) Presence or risk of armed conflict,6.1.6) Government territorial control,6.1.6a) Government territorial control,6.1.7) International tensions,6.1.7a) International tensions,6.2) Socio-economic resilience,6.2.1) Literacy,6.2.1a) Adult literacy rate (15+ years old, both sexes),6.2.2) Gender equality,6.2.2a) UNDP Gender Inequality Index score,6.2.3) Social inclusion,6.2.3a) Poverty gap at $1.90 a day (2011 PPP) (%),6.2.3b) Share of employment in the informal sector,6.2.3c) Coverage of social insurance programs (% of population),6.2.4) Public confidence in government,6.2.4a) Public confidence in government,6.2.5) Local media and reporting,6.2.5a) Robust, open, diverse local media and reporting,6.2.6) Inequality,6.2.6a) Gini coefficient,6.3) Infrastructure adequacy,6.3.1) Adequacy of road network,6.3.1a) Adequacy of road network,6.3.2) Adequacy of airports,6.3.2a) Adequacy of airports,6.3.3) Adequacy of power network,6.3.3a) Adequacy of power network,6.4) Environmental risks,6.4.1) Urbanisation,6.4.1a) Urban population (% of total population),6.4.2) Land use,6.4.2a) Change in forest area (percentage points),6.4.3) Natural disaster risk,6.4.3a) Natural disaster risk,6.5) Public health vulnerabilities,6.5.1) Access to quality healthcare,6.5.1a) Total life expectancy (years),6.5.1b) NCD mortality rate,6.5.1c) Population aged 65+,6.5.1d) Tobacco use (% of adults),6.5.1e) Level of adult obesity (%),6.5.2) Access to potable water and sanitation,6.5.2a) Access to potable water,6.5.2b) Access to at least basic sanitation facilities,6.5.3) Public healthcare spending levels per capita,6.5.3a) Domestic general government health expenditure per capita (PPP),6.5.4) Trust in medical and health advice,6.5.4a) Trust medical and health advice from the government ,6.5.4b) Trust medical and health advice from medical workers ",189,189,"PRK,PSE,FSM,COD","{'ghs_overall_2019': 0.02072538860103627, 'ghs_prevention_2019': 0.02072538860103627, 'ghs_detection_2019': 0.02072538860103627, 'ghs_response_2019': 0.02072538860103627, 'ghs_health_system_2019': 0.02072538860103627, 'ghs_compliance_2019': 0.02072538860103627, 'ghs_risk_environment_2019': 0.02072538860103627}",189,4,0.020725388601036232,Local GHS 2019 file was used; verify source license before manuscript use.
